trip_id,route_id,service_id,trip_headsign,direction_id
40416,MB,invsalargo-15.pex,Etxebarri,1
40417,MB,invsalargo-15.pex,Ibarbengoa,0
40418,MB,invsalargo-15.pex,Etxebarri,1
40419,MB,invsalargo-15.pex,Ibarbengoa,0
40420,MB,invsalargo-15.pex,Etxebarri,1
40421,MB,invsalargo-15.pex,Ibarbengoa,0
40422,MB,invsalargo-15.pex,Etxebarri,1
40423,MB,invsalargo-15.pex,Ibarbengoa,0
40424,MB,invsalargo-15.pex,Etxebarri,1
40425,MB,invsalargo-15.pex,Ibarbengoa,0
40426,MB,invsalargo-15.pex,Etxebarri,1
40427,MB,invsalargo-15.pex,Ibarbengoa,0
40428,MB,invsalargo-15.pex,Etxebarri,1
40429,MB,invsalargo-15.pex,Etxebarri,1
40430,MB,invsalargo-15.pex,Larrabasterra,0
40431,MB,invsalargo-15.pex,Ibarbengoa,0
40432,MB,invsalargo-15.pex,Etxebarri,1
40433,MB,invsalargo-15.pex,Ibarbengoa,0
40434,MB,invsalargo-15.pex,Etxebarri,1
40435,MB,invsalargo-15.pex,Etxebarri,1
40436,MB,invsalargo-15.pex,Larrabasterra,0
40437,MB,invsalargo-15.pex,Etxebarri,1
40438,MB,invsalargo-15.pex,Larrabasterra,0
40439,MB,invsalargo-15.pex,Etxebarri,1
40440,MB,invsalargo-15.pex,Ibarbengoa,0
40441,MB,invsalargo-15.pex,Etxebarri,1
40442,MB,invsalargo-15.pex,Ibarbengoa,0
40443,MB,invsalargo-15.pex,Etxebarri,1
40444,MB,invsalargo-15.pex,Etxebarri,1
40445,MB,invsalargo-15.pex,Larrabasterra,0
40446,MB,invsalargo-15.pex,Etxebarri,1
40447,MB,invsalargo-15.pex,Sopela,0
40448,MB,invsalargo-15.pex,Ibarbengoa,0
40449,MB,invsalargo-15.pex,Etxebarri,1
40450,MB,invsalargo-15.pex,Ibarbengoa,0
40451,MB,invsalargo-15.pex,Etxebarri,1
40452,MB,invsalargo-15.pex,Etxebarri,1
40453,MB,invsalargo-15.pex,Larrabasterra,0
40454,MB,invsalargo-15.pex,Etxebarri,1
40455,MB,invsalargo-15.pex,Larrabasterra,0
40456,MB,invsalargo-15.pex,Ibarbengoa,0
40457,MB,invsalargo-15.pex,Etxebarri,1
40458,MB,invsalargo-15.pex,Ibarbengoa,0
40459,MB,invsalargo-15.pex,Etxebarri,1
40460,MB,invsalargo-15.pex,Etxebarri,1
40461,MB,invsalargo-15.pex,Larrabasterra,0
40462,MB,invsalargo-15.pex,Sopela,0
40463,MB,invsalargo-15.pex,Etxebarri,1
40464,MB,invsalargo-15.pex,Kabiezes,0
40465,MB,invsalargo-15.pex,Basauri,1
40466,MB,invsalargo-15.pex,Kabiezes,0
40467,MB,invsalargo-15.pex,Basauri,1
40468,MB,invsalargo-15.pex,Kabiezes,0
40469,MB,invsalargo-15.pex,Basauri,1
40470,MB,invsalargo-15.pex,Kabiezes,0
40471,MB,invsalargo-15.pex,Basauri,1
40472,MB,invsalargo-15.pex,Kabiezes,0
40473,MB,invsalargo-15.pex,Basauri,1
40474,MB,invsalargo-15.pex,Kabiezes,0
40475,MB,invsalargo-15.pex,Basauri,1
40476,MB,invsalargo-15.pex,Kabiezes,0
40477,MB,invsalargo-15.pex,Basauri,1
40478,MB,invsalargo-15.pex,Kabiezes,0
40479,MB,invsalargo-15.pex,Basauri,1
40480,MB,invsalargo-15.pex,Kabiezes,0
40481,MB,invsalargo-15.pex,Basauri,1
40482,MB,invsalargo-15.pex,Kabiezes,0
40483,MB,invsalargo-15.pex,Basauri,1
40484,MB,invsalargo-15.pex,Kabiezes,0
40486,MB,invsalargo-15.pex,Kabiezes,0
40487,MB,invsalargo-15.pex,Basauri,1
40488,MB,invsalargo-15.pex,Kabiezes,0
40489,MB,invsalargo-15.pex,Basauri,1
40490,MB,invsalargo-15.pex,Kabiezes,0
40491,MB,invsalargo-15.pex,Basauri,1
40492,MB,invsalargo-15.pex,Kabiezes,0
40493,MB,invsalargo-15.pex,Basauri,1
40494,MB,invsalargo-15.pex,Kabiezes,0
40495,MB,invsalargo-15.pex,Basauri,1
40496,MB,invsalargo-15.pex,Kabiezes,0
40497,MB,invsalargo-15.pex,Basauri,1
40498,MB,invsalargo-15.pex,Kabiezes,0
41789,MB,mat-invsa-15_v3.pex,Sopela,0
41790,MB,mat-invsa-15_v3.pex,Etxebarri,1
41791,MB,mat-invsa-15_v3.pex,Sopela,0
41792,MB,mat-invsa-15_v3.pex,Etxebarri,1
41793,MB,mat-invsa-15_v3.pex,Sopela,0
41794,MB,mat-invsa-15_v3.pex,Sopela,0
41795,MB,mat-invsa-15_v3.pex,Sopela,0
41796,MB,mat-invsa-15_v3.pex,Sopela,0
41797,MB,mat-invsa-15_v3.pex,Etxebarri,1
41798,MB,mat-invsa-15_v3.pex,Sopela,0
41799,MB,mat-invsa-15_v3.pex,Etxebarri,1
41800,MB,mat-invsa-15_v3.pex,Sopela,0
41801,MB,mat-invsa-15_v3.pex,Etxebarri,1
41802,MB,mat-invsa-15_v3.pex,Etxebarri,1
41803,MB,mat-invsa-15_v3.pex,Sopela,0
41804,MB,mat-invsa-15_v3.pex,Etxebarri,1
41805,MB,mat-invsa-15_v3.pex,Sopela,0
41806,MB,mat-invsa-15_v3.pex,Etxebarri,1
41807,MB,mat-invsa-15_v3.pex,Sopela,0
41808,MB,mat-invsa-15_v3.pex,Etxebarri,1
41810,MB,mat-invsa-15_v3.pex,Kabiezes,0
41811,MB,mat-invsa-15_v3.pex,Basauri,1
41812,MB,mat-invsa-15_v3.pex,Kabiezes,0
41813,MB,mat-invsa-15_v3.pex,Basauri,1
41814,MB,mat-invsa-15_v3.pex,Kabiezes,0
41815,MB,mat-invsa-15_v3.pex,Basauri,1
41816,MB,mat-invsa-15_v3.pex,Kabiezes,0
41817,MB,mat-invsa-15_v3.pex,Basauri,1
41818,MB,mat-invsa-15_v3.pex,Kabiezes,0
41819,MB,mat-invsa-15_v3.pex,Basauri,1
41820,MB,mat-invsa-15_v3.pex,Kabiezes,0
41821,MB,mat-invsa-15_v3.pex,Basauri,1
41822,MB,mat-invsa-15_v3.pex,Kabiezes,0
41823,MB,mat-invsa-15_v3.pex,Basauri,1
41824,MB,mat-invsa-15_v3.pex,Kabiezes,0
41825,MB,mat-invsa-15_v3.pex,Etxebarri,1
41826,MB,mat-invsa-15_v3.pex,Sopela,0
41827,MB,mat-invsa-15_v3.pex,Etxebarri,1
41828,MB,mat-invsa-15_v3.pex,Basauri,1
41830,MB,mat-invsa-15_v3.pex,Kabiezes,0
41831,MB,mat-invsa-15_v3.pex,Basauri,1
41832,MB,mat-invsa-15_v3.pex,Kabiezes,0
41833,MB,mat-invsa-15_v3.pex,Basauri,1
41834,MB,mat-invsa-15_v3.pex,Kabiezes,0
41835,MB,mat-invsa-15_v3.pex,Basauri,1
41836,MB,mat-invsa-15_v3.pex,Kabiezes,0
41837,MB,mat-invsa-15_v3.pex,Basauri,1
41838,MB,mat-invsa-15_v3.pex,Kabiezes,0
41839,MB,mat-invsa-15_v3.pex,Basauri,1
41840,MB,mat-invsa-15_v3.pex,Kabiezes,0
41841,MB,mat-invsa-15_v3.pex,Basauri,1
41842,MB,mat-invsa-15_v3.pex,Kabiezes,0
41843,MB,mat-invsa-15_v3.pex,Basauri,1
41844,MB,mat-invsa-15_v3.pex,Kabiezes,0
41845,MB,mat-invsa-15_v3.pex,Basauri,1
41846,MB,mat-invsa-15_v3.pex,Sopela,0
41847,MB,mat-invsa-15_v3.pex,Etxebarri,1
41848,MB,mat-invsa-15_v3.pex,Sopela,0
41849,MB,mat-invsa-15_v3.pex,Etxebarri,1
41850,MB,mat-invsa-15_v3.pex,Sopela,0
41851,MB,mat-invsa-15_v3.pex,Etxebarri,1
41852,MB,mat-invsa-15_v3.pex,Sopela,0
41853,MB,mat-invsa-15_v3.pex,Etxebarri,1
41854,MB,mat-invsa-15_v3.pex,Sopela,0
41855,MB,mat-invsa-15_v3.pex,Etxebarri,1
41856,MB,mat-invsa-15_v3.pex,Kabiezes,0
41859,MB,mat-invsa-15_v3.pex,Etxebarri,1
41860,MB,mat-invsa-15_v3.pex,Sopela,0
41861,MB,mat-invsa-15_v3.pex,Sopela,0
41862,MB,mat-invsa-15_v3.pex,Etxebarri,1
41863,MB,mat-invsa-15_v3.pex,Sopela,0
41864,MB,mat-invsa-15_v3.pex,Etxebarri,1
41865,MB,mat-invsa-15_v3.pex,Etxebarri,1
41866,MB,mat-invsa-15_v3.pex,Sopela,0
41867,MB,mat-invsa-15_v3.pex,Etxebarri,1
41868,MB,mat-invsa-15_v3.pex,Sopela,0
41869,MB,mat-invsa-15_v3.pex,Etxebarri,1
41870,MB,mat-invsa-15_v3.pex,Sopela,0
41871,MB,mat-invsa-15_v3.pex,Etxebarri,1
41872,MB,mat-invsa-15_v3.pex,Sopela,0
41873,MB,mat-invsa-15_v3.pex,Etxebarri,1
41875,MB,mat-invsa-15_v3.pex,Sopela,0
41876,MB,mat-invsa-15_v3.pex,Sopela,0
41877,MB,mat-invsa-15_v3.pex,Etxebarri,1
41878,MB,mat-invsa-15_v3.pex,Sopela,0
41879,MB,mat-invsa-15_v3.pex,Etxebarri,1
41880,MB,mat-invsa-15_v3.pex,Sopela,0
41881,MB,mat-invsa-15_v3.pex,Etxebarri,1
41882,MB,mat-invsa-15_v3.pex,Etxebarri,1
41883,MB,mat-invsa-15_v3.pex,Sopela,0
41884,MB,mat-invsa-15_v3.pex,Etxebarri,1
41885,MB,mat-invsa-15_v3.pex,Sopela,0
41886,MB,mat-invsa-15_v3.pex,Etxebarri,1
41887,MB,mat-invsa-15_v3.pex,Sopela,0
41888,MB,mat-invsa-15_v3.pex,Etxebarri,1
41889,MB,mat-invsa-15_v3.pex,Sopela,0
41890,MB,mat-invsa-15_v3.pex,Basauri,1
41892,MB,mat-invsa-15_v3.pex,Kabiezes,0
41893,MB,mat-invsa-15_v3.pex,Basauri,1
41894,MB,mat-invsa-15_v3.pex,Kabiezes,0
41895,MB,mat-invsa-15_v3.pex,Basauri,1
41896,MB,mat-invsa-15_v3.pex,Kabiezes,0
41897,MB,mat-invsa-15_v3.pex,Basauri,1
41898,MB,mat-invsa-15_v3.pex,Kabiezes,0
41899,MB,mat-invsa-15_v3.pex,Basauri,1
41900,MB,mat-invsa-15_v3.pex,Kabiezes,0
41901,MB,mat-invsa-15_v3.pex,Basauri,1
41902,MB,mat-invsa-15_v3.pex,Kabiezes,0
41903,MB,mat-invsa-15_v3.pex,Basauri,1
41904,MB,mat-invsa-15_v3.pex,Kabiezes,0
41905,MB,mat-invsa-15_v3.pex,Basauri,1
41906,MB,mat-invsa-15_v3.pex,Kabiezes,0
41907,MB,mat-invsa-15_v3.pex,Basauri,1
41908,MB,mat-invsa-15_v3.pex,Kabiezes,0
41909,MB,mat-invsa-15_v3.pex,Ibarbengoa,0
41910,MB,mat-invsa-15_v3.pex,Etxebarri,1
41911,MB,mat-invsa-15_v3.pex,Ibarbengoa,0
41912,MB,mat-invsa-15_v3.pex,Etxebarri,1
41913,MB,mat-invsa-15_v3.pex,Ibarbengoa,0
41914,MB,mat-invsa-15_v3.pex,Etxebarri,1
41915,MB,mat-invsa-15_v3.pex,Ibarbengoa,0
41916,MB,mat-invsa-15_v3.pex,Etxebarri,1
41917,MB,mat-invsa-15_v3.pex,Ibarbengoa,0
41918,MB,mat-invsa-15_v3.pex,Etxebarri,1
41919,MB,mat-invsa-15_v3.pex,Etxebarri,1
40499,MB,invsalargo-15.pex,Basauri,1
40500,MB,invsalargo-15.pex,Kabiezes,0
40501,MB,invsalargo-15.pex,Basauri,1
40502,MB,invsalargo-15.pex,Kabiezes,0
40503,MB,invsalargo-15.pex,Basauri,1
40504,MB,invsalargo-15.pex,Kabiezes,0
40505,MB,invsalargo-15.pex,Basauri,1
40506,MB,invsalargo-15.pex,Ibarbengoa,0
40507,MB,invsalargo-15.pex,Etxebarri,1
40509,MB,invsalargo-15.pex,Basauri,1
40510,MB,invsalargo-15.pex,Kabiezes,0
40511,MB,invsalargo-15.pex,Basauri,1
40512,MB,invsalargo-15.pex,Kabiezes,0
40513,MB,invsalargo-15.pex,Basauri,1
40514,MB,invsalargo-15.pex,Kabiezes,0
40515,MB,invsalargo-15.pex,Basauri,1
40516,MB,invsalargo-15.pex,Kabiezes,0
40517,MB,invsalargo-15.pex,Basauri,1
40518,MB,invsalargo-15.pex,Kabiezes,0
40519,MB,invsalargo-15.pex,Basauri,1
40520,MB,invsalargo-15.pex,Kabiezes,0
40521,MB,invsalargo-15.pex,Basauri,1
40522,MB,invsalargo-15.pex,Kabiezes,0
40523,MB,invsalargo-15.pex,Basauri,1
40524,MB,invsalargo-15.pex,Kabiezes,0
40525,MB,invsalargo-15.pex,Basauri,1
40526,MB,invsalargo-15.pex,Kabiezes,0
40527,MB,invsalargo-15.pex,Basauri,1
40528,MB,invsalargo-15.pex,Kabiezes,0
40529,MB,invsalargo-15.pex,Basauri,1
40530,MB,invsalargo-15.pex,Sopela,0
40532,MB,invsalargo-15.pex,Sopela,0
40534,MB,invsalargo-15.pex,Etxebarri,1
40537,MB,invsalargo-15.pex,Kabiezes,0
40538,MB,invsalargo-15.pex,Basauri,1
40539,MB,invsalargo-15.pex,Kabiezes,0
40540,MB,invsalargo-15.pex,Basauri,1
40541,MB,invsalargo-15.pex,Kabiezes,0
40542,MB,invsalargo-15.pex,Basauri,1
40543,MB,invsalargo-15.pex,Kabiezes,0
40544,MB,invsalargo-15.pex,Basauri,1
40545,MB,invsalargo-15.pex,Kabiezes,0
40546,MB,invsalargo-15.pex,Basauri,1
40547,MB,invsalargo-15.pex,Kabiezes,0
40548,MB,invsalargo-15.pex,Basauri,1
40549,MB,invsalargo-15.pex,Kabiezes,0
40550,MB,invsalargo-15.pex,Basauri,1
40551,MB,invsalargo-15.pex,Kabiezes,0
40552,MB,invsalargo-15.pex,Basauri,1
40553,MB,invsalargo-15.pex,Kabiezes,0
40554,MB,invsalargo-15.pex,Basauri,1
40555,MB,invsalargo-15.pex,Kabiezes,0
40556,MB,invsalargo-15.pex,Basauri,1
40557,MB,invsalargo-15.pex,Ibarbengoa,0
40558,MB,invsalargo-15.pex,Etxebarri,1
40559,MB,invsalargo-15.pex,Etxebarri,1
40560,MB,invsalargo-15.pex,Sopela,0
40561,MB,invsalargo-15.pex,Etxebarri,1
40562,MB,invsalargo-15.pex,Sopela,0
40563,MB,invsalargo-15.pex,Etxebarri,1
40564,MB,invsalargo-15.pex,Sopela,0
40566,MB,invsalargo-15.pex,Sopela,0
40567,MB,invsalargo-15.pex,Sopela,0
40568,MB,invsalargo-15.pex,Sopela,0
40569,MB,invsalargo-15.pex,Etxebarri,1
40570,MB,invsalargo-15.pex,Sopela,0
40571,MB,invsalargo-15.pex,Etxebarri,1
40572,MB,invsalargo-15.pex,Sopela,0
40573,MB,invsalargo-15.pex,Etxebarri,1
40574,MB,invsalargo-15.pex,Etxebarri,1
40575,MB,invsalargo-15.pex,Sopela,0
40576,MB,invsalargo-15.pex,Etxebarri,1
40577,MB,invsalargo-15.pex,Sopela,0
40578,MB,invsalargo-15.pex,Etxebarri,1
40579,MB,invsalargo-15.pex,Sopela,0
40580,MB,invsalargo-15.pex,Etxebarri,1
40582,MB,invsalargo-15.pex,Kabiezes,0
40583,MB,invsalargo-15.pex,Basauri,1
40584,MB,invsalargo-15.pex,Kabiezes,0
40585,MB,invsalargo-15.pex,Basauri,1
40586,MB,invsalargo-15.pex,Kabiezes,0
40587,MB,invsalargo-15.pex,Basauri,1
40588,MB,invsalargo-15.pex,Kabiezes,0
40589,MB,invsalargo-15.pex,Basauri,1
40590,MB,invsalargo-15.pex,Kabiezes,0
40591,MB,invsalargo-15.pex,Basauri,1
40592,MB,invsalargo-15.pex,Kabiezes,0
40593,MB,invsalargo-15.pex,Basauri,1
40594,MB,invsalargo-15.pex,Kabiezes,0
40595,MB,invsalargo-15.pex,Basauri,1
40596,MB,invsalargo-15.pex,Kabiezes,0
40597,MB,invsalargo-15.pex,Etxebarri,1
40598,MB,invsalargo-15.pex,Sopela,0
40599,MB,invsalargo-15.pex,Etxebarri,1
40600,MB,invsalargo-15.pex,Basauri,1
40602,MB,invsalargo-15.pex,Kabiezes,0
40603,MB,invsalargo-15.pex,Basauri,1
40604,MB,invsalargo-15.pex,Kabiezes,0
40605,MB,invsalargo-15.pex,Basauri,1
40606,MB,invsalargo-15.pex,Kabiezes,0
40607,MB,invsalargo-15.pex,Basauri,1
40608,MB,invsalargo-15.pex,Kabiezes,0
40609,MB,invsalargo-15.pex,Basauri,1
40610,MB,invsalargo-15.pex,Kabiezes,0
40611,MB,invsalargo-15.pex,Basauri,1
40612,MB,invsalargo-15.pex,Kabiezes,0
40613,MB,invsalargo-15.pex,Basauri,1
40614,MB,invsalargo-15.pex,Kabiezes,0
40615,MB,invsalargo-15.pex,Basauri,1
40616,MB,invsalargo-15.pex,Kabiezes,0
40617,MB,invsalargo-15.pex,Basauri,1
40618,MB,invsalargo-15.pex,Sopela,0
40619,MB,invsalargo-15.pex,Etxebarri,1
40620,MB,invsalargo-15.pex,Sopela,0
40621,MB,invsalargo-15.pex,Etxebarri,1
40622,MB,invsalargo-15.pex,Sopela,0
40623,MB,invsalargo-15.pex,Etxebarri,1
40624,MB,invsalargo-15.pex,Sopela,0
40625,MB,invsalargo-15.pex,Etxebarri,1
40626,MB,invsalargo-15.pex,Sopela,0
40627,MB,invsalargo-15.pex,Etxebarri,1
40628,MB,invsalargo-15.pex,Kabiezes,0
40631,MB,invsalargo-15.pex,Etxebarri,1
40632,MB,invsalargo-15.pex,Sopela,0
40633,MB,invsalargo-15.pex,Sopela,0
40634,MB,invsalargo-15.pex,Etxebarri,1
40635,MB,invsalargo-15.pex,Sopela,0
40636,MB,invsalargo-15.pex,Etxebarri,1
40637,MB,invsalargo-15.pex,Etxebarri,1
40638,MB,invsalargo-15.pex,Sopela,0
40639,MB,invsalargo-15.pex,Etxebarri,1
40640,MB,invsalargo-15.pex,Sopela,0
40641,MB,invsalargo-15.pex,Etxebarri,1
40642,MB,invsalargo-15.pex,Sopela,0
40643,MB,invsalargo-15.pex,Etxebarri,1
40650,MB,invsalargo-15.pex,Sopela,0
40651,MB,invsalargo-15.pex,Etxebarri,1
40652,MB,invsalargo-15.pex,Sopela,0
40653,MB,invsalargo-15.pex,Etxebarri,1
40654,MB,invsalargo-15.pex,Etxebarri,1
40655,MB,invsalargo-15.pex,Sopela,0
40656,MB,invsalargo-15.pex,Etxebarri,1
40657,MB,invsalargo-15.pex,Sopela,0
40658,MB,invsalargo-15.pex,Etxebarri,1
40659,MB,invsalargo-15.pex,Sopela,0
40660,MB,invsalargo-15.pex,Etxebarri,1
40661,MB,invsalargo-15.pex,Sopela,0
40662,MB,invsalargo-15.pex,Basauri,1
40664,MB,invsalargo-15.pex,Kabiezes,0
40665,MB,invsalargo-15.pex,Basauri,1
40666,MB,invsalargo-15.pex,Kabiezes,0
40667,MB,invsalargo-15.pex,Basauri,1
40668,MB,invsalargo-15.pex,Kabiezes,0
40669,MB,invsalargo-15.pex,Basauri,1
40670,MB,invsalargo-15.pex,Kabiezes,0
40671,MB,invsalargo-15.pex,Basauri,1
40672,MB,invsalargo-15.pex,Kabiezes,0
40673,MB,invsalargo-15.pex,Basauri,1
40674,MB,invsalargo-15.pex,Kabiezes,0
40675,MB,invsalargo-15.pex,Basauri,1
40676,MB,invsalargo-15.pex,Kabiezes,0
40677,MB,invsalargo-15.pex,Basauri,1
40678,MB,invsalargo-15.pex,Kabiezes,0
40679,MB,invsalargo-15.pex,Basauri,1
40680,MB,invsalargo-15.pex,Kabiezes,0
40681,MB,invsalargo-15.pex,Ibarbengoa,0
40682,MB,invsalargo-15.pex,Etxebarri,1
40683,MB,invsalargo-15.pex,Ibarbengoa,0
40684,MB,invsalargo-15.pex,Etxebarri,1
40685,MB,invsalargo-15.pex,Ibarbengoa,0
40686,MB,invsalargo-15.pex,Etxebarri,1
40687,MB,invsalargo-15.pex,Ibarbengoa,0
40688,MB,invsalargo-15.pex,Etxebarri,1
40689,MB,invsalargo-15.pex,Ibarbengoa,0
40690,MB,invsalargo-15.pex,Etxebarri,1
40691,MB,invsalargo-15.pex,Etxebarri,1
40699,MB,invvvlargo-15.pex,Etxebarri,1
40700,MB,invvvlargo-15.pex,Ibarbengoa,0
40701,MB,invvvlargo-15.pex,Etxebarri,1
40702,MB,invvvlargo-15.pex,Ibarbengoa,0
40703,MB,invvvlargo-15.pex,Etxebarri,1
40704,MB,invvvlargo-15.pex,Ibarbengoa,0
40705,MB,invvvlargo-15.pex,Etxebarri,1
40706,MB,invvvlargo-15.pex,Ibarbengoa,0
40707,MB,invvvlargo-15.pex,Etxebarri,1
40708,MB,invvvlargo-15.pex,Ibarbengoa,0
40709,MB,invvvlargo-15.pex,Etxebarri,1
40710,MB,invvvlargo-15.pex,Ibarbengoa,0
40711,MB,invvvlargo-15.pex,Etxebarri,1
40712,MB,invvvlargo-15.pex,Ibarbengoa,0
40713,MB,invvvlargo-15.pex,Etxebarri,1
40714,MB,invvvlargo-15.pex,Larrabasterra,0
40715,MB,invvvlargo-15.pex,Etxebarri,1
40716,MB,invvvlargo-15.pex,Larrabasterra,0
40717,MB,invvvlargo-15.pex,Etxebarri,1
40718,MB,invvvlargo-15.pex,Etxebarri,1
40719,MB,invvvlargo-15.pex,Ibarbengoa,0
40720,MB,invvvlargo-15.pex,Etxebarri,1
40721,MB,invvvlargo-15.pex,Larrabasterra,0
40722,MB,invvvlargo-15.pex,Etxebarri,1
40723,MB,invvvlargo-15.pex,Ibarbengoa,0
40724,MB,invvvlargo-15.pex,Etxebarri,1
40725,MB,invvvlargo-15.pex,Sopela,0
40726,MB,invvvlargo-15.pex,Basauri,1
40727,MB,invvvlargo-15.pex,Kabiezes,0
40728,MB,invvvlargo-15.pex,Basauri,1
40729,MB,invvvlargo-15.pex,Kabiezes,0
40730,MB,invvvlargo-15.pex,Basauri,1
40731,MB,invvvlargo-15.pex,Kabiezes,0
40732,MB,invvvlargo-15.pex,Basauri,1
40733,MB,invvvlargo-15.pex,Kabiezes,0
40734,MB,invvvlargo-15.pex,Basauri,1
40735,MB,invvvlargo-15.pex,Kabiezes,0
40736,MB,invvvlargo-15.pex,Basauri,1
40737,MB,invvvlargo-15.pex,Kabiezes,0
40738,MB,invvvlargo-15.pex,Basauri,1
40739,MB,invvvlargo-15.pex,Kabiezes,0
40740,MB,invvvlargo-15.pex,Basauri,1
40741,MB,invvvlargo-15.pex,Kabiezes,0
40742,MB,invvvlargo-15.pex,Basauri,1
40743,MB,invvvlargo-15.pex,Kabiezes,0
40744,MB,invvvlargo-15.pex,Basauri,1
40745,MB,invvvlargo-15.pex,Kabiezes,0
40746,MB,invvvlargo-15.pex,Kabiezes,0
40747,MB,invvvlargo-15.pex,Etxebarri,1
40748,MB,invvvlargo-15.pex,Ibarbengoa,0
40749,MB,invvvlargo-15.pex,Etxebarri,1
40750,MB,invvvlargo-15.pex,Ibarbengoa,0
40751,MB,invvvlargo-15.pex,Etxebarri,1
40752,MB,invvvlargo-15.pex,Ibarbengoa,0
40753,MB,invvvlargo-15.pex,Etxebarri,1
40754,MB,invvvlargo-15.pex,Ibarbengoa,0
40755,MB,invvvlargo-15.pex,Sopela,0
40756,MB,invvvlargo-15.pex,Sopela,0
40757,MB,invvvlargo-15.pex,Etxebarri,1
40758,MB,invvvlargo-15.pex,Etxebarri,1
40759,MB,invvvlargo-15.pex,Sopela,0
40760,MB,invvvlargo-15.pex,Sopela,0
40761,MB,invvvlargo-15.pex,Etxebarri,1
40762,MB,invvvlargo-15.pex,Sopela,0
40763,MB,invvvlargo-15.pex,Etxebarri,1
40764,MB,invvvlargo-15.pex,Etxebarri,1
40765,MB,invvvlargo-15.pex,Etxebarri,1
40766,MB,invvvlargo-15.pex,Ibarbengoa,0
40767,MB,invvvlargo-15.pex,Etxebarri,1
40768,MB,invvvlargo-15.pex,Ibarbengoa,0
40769,MB,invvvlargo-15.pex,Etxebarri,1
40770,MB,invvvlargo-15.pex,Ibarbengoa,0
40771,MB,invvvlargo-15.pex,Etxebarri,1
40772,MB,invvvlargo-15.pex,Ibarbengoa,0
40773,MB,invvvlargo-15.pex,Etxebarri,1
40774,MB,invvvlargo-15.pex,Larrabasterra,0
40775,MB,invvvlargo-15.pex,Etxebarri,1
40776,MB,invvvlargo-15.pex,Kabiezes,0
40777,MB,invvvlargo-15.pex,Basauri,1
40778,MB,invvvlargo-15.pex,Kabiezes,0
40779,MB,invvvlargo-15.pex,Basauri,1
40780,MB,invvvlargo-15.pex,Kabiezes,0
40781,MB,invvvlargo-15.pex,Etxebarri,1
40782,MB,invvvlargo-15.pex,Ibarbengoa,0
40783,MB,invvvlargo-15.pex,Etxebarri,1
40784,MB,invvvlargo-15.pex,Ibarbengoa,0
40644,MB,invsalargo-15.pex,Sopela,0
40645,MB,invsalargo-15.pex,Etxebarri,1
40647,MB,invsalargo-15.pex,Sopela,0
40648,MB,invsalargo-15.pex,Sopela,0
40649,MB,invsalargo-15.pex,Etxebarri,1
40785,MB,invvvlargo-15.pex,Etxebarri,1
40786,MB,invvvlargo-15.pex,Ibarbengoa,0
40787,MB,invvvlargo-15.pex,Etxebarri,1
40788,MB,invvvlargo-15.pex,Ibarbengoa,0
40789,MB,invvvlargo-15.pex,Etxebarri,1
40790,MB,invvvlargo-15.pex,Ibarbengoa,0
40791,MB,invvvlargo-15.pex,Etxebarri,1
40792,MB,invvvlargo-15.pex,Ibarbengoa,0
40793,MB,invvvlargo-15.pex,Etxebarri,1
40794,MB,invvvlargo-15.pex,Larrabasterra,0
40795,MB,invvvlargo-15.pex,Sopela,0
40796,MB,invvvlargo-15.pex,Sopela,0
40797,MB,invvvlargo-15.pex,Etxebarri,1
40798,MB,invvvlargo-15.pex,Etxebarri,1
40799,MB,invvvlargo-15.pex,Sopela,0
40800,MB,invvvlargo-15.pex,Basauri,1
40801,MB,invvvlargo-15.pex,Kabiezes,0
40802,MB,invvvlargo-15.pex,Basauri,1
40803,MB,invvvlargo-15.pex,Kabiezes,0
40804,MB,invvvlargo-15.pex,Basauri,1
40805,MB,invvvlargo-15.pex,Kabiezes,0
40806,MB,invvvlargo-15.pex,Basauri,1
40807,MB,invvvlargo-15.pex,Kabiezes,0
40808,MB,invvvlargo-15.pex,Basauri,1
40809,MB,invvvlargo-15.pex,Kabiezes,0
40810,MB,invvvlargo-15.pex,Basauri,1
40811,MB,invvvlargo-15.pex,Kabiezes,0
40812,MB,invvvlargo-15.pex,Basauri,1
40813,MB,invvvlargo-15.pex,Kabiezes,0
40814,MB,invvvlargo-15.pex,Basauri,1
40815,MB,invvvlargo-15.pex,Kabiezes,0
40816,MB,invvvlargo-15.pex,Basauri,1
40817,MB,invvvlargo-15.pex,Kabiezes,0
40818,MB,invvvlargo-15.pex,Basauri,1
40819,MB,invvvlargo-15.pex,Basauri,1
40820,MB,invvvlargo-15.pex,Kabiezes,0
40821,MB,invvvlargo-15.pex,Basauri,1
40822,MB,invvvlargo-15.pex,Kabiezes,0
40823,MB,invvvlargo-15.pex,Basauri,1
40824,MB,invvvlargo-15.pex,Kabiezes,0
40825,MB,invvvlargo-15.pex,Basauri,1
40826,MB,invvvlargo-15.pex,Kabiezes,0
40827,MB,invvvlargo-15.pex,Basauri,1
40828,MB,invvvlargo-15.pex,Kabiezes,0
40829,MB,invvvlargo-15.pex,Basauri,1
40830,MB,invvvlargo-15.pex,Kabiezes,0
40831,MB,invvvlargo-15.pex,Basauri,1
40832,MB,invvvlargo-15.pex,Kabiezes,0
40833,MB,invvvlargo-15.pex,Basauri,1
40834,MB,invvvlargo-15.pex,Kabiezes,0
