trip_id,stop_sequence,arrival_time,departure_time,stop_id
41408,22,07:11:57,07:12:12,3.0
41642,2,12:00:45,12:00:55,1.0
41548,3,12:00:54,12:01:19,4.0
41557,21,12:00:55,12:01:10,22.0
41749,8,12:00:56,12:01:16,35.0
41435,20,12:01:06,12:01:26,37.0
41474,9,12:01:06,12:01:21,20.0
41661,10,12:01:13,12:01:38,11.0
41517,20,12:01:26,12:01:51,5.0
41689,15,12:01:28,12:01:43,16.0
41773,2,12:01:29,12:01:44,41.0
41598,9,12:01:35,12:02:00,8.0
41914,12,12:01:48,12:02:03,14.0
41850,27,12:01:58,12:02:13,28.0
41578,21,12:02:01,12:02:26,8.0
41749,9,12:02:09,12:02:34,34.0
41548,4,12:02:11,12:02:36,5.0
41414,14,12:02:20,12:02:45,11.0
41557,22,12:02:32,12:02:57,23.0
41474,10,12:02:41,12:03:06,19.0
41517,21,12:02:42,12:03:07,4.0
41435,21,12:02:47,12:03:02,38.0
41661,11,12:02:57,12:03:22,12.0
41689,16,12:02:58,12:03:13,17.0
41642,3,12:03:00,12:03:15,2.0
41598,10,12:03:08,12:03:33,9.0
41496,15,12:03:09,12:03:34,32.0
41773,3,12:03:16,12:03:26,40.0
41578,22,12:03:20,12:03:45,7.0
41914,13,12:03:50,12:04:15,13.0
41749,10,12:03:52,12:04:07,33.0
41548,5,12:03:58,12:04:23,6.0
41557,23,12:04:10,12:04:30,24.0
41414,15,12:04:10,12:04:35,10.0
41435,22,12:04:12,12:04:27,39.0
41517,22,12:04:14,12:04:29,3.0
41474,11,12:04:25,12:04:40,18.0
41598,11,12:04:27,12:04:52,10.0
41661,12,12:04:29,12:04:59,13.0
41689,17,12:04:33,12:04:48,18.0
41773,4,12:04:37,12:04:52,39.0
41642,4,12:04:38,12:04:53,3.0
41697,2,12:04:43,12:05:03,24.0
41578,23,12:04:45,12:05:10,6.0
41496,16,12:05:03,12:05:18,33.0
41548,6,12:05:20,12:05:45,7.0
41414,16,12:05:25,12:05:50,9.0
41749,11,12:05:29,12:05:54,32.0
41914,14,12:05:35,12:06:00,12.0
41435,23,12:05:37,12:05:52,40.0
41517,23,12:05:42,12:05:57,2.0
41642,5,12:05:54,12:06:19,4.0
41474,12,12:05:55,12:06:10,17.0
41689,18,12:05:59,12:06:24,19.0
41773,5,12:06:04,12:06:19,38.0
41598,12,12:06:13,12:06:38,11.0
41697,3,12:06:15,12:06:40,23.0
41578,24,12:06:26,12:06:51,5.0
41496,17,12:06:31,12:06:56,34.0
41548,7,12:06:35,12:07:00,8.0
41851,1,12:06:58,12:07:08,28.0
41661,13,12:07:00,12:07:15,14.0
41414,17,12:07:01,12:07:26,8.0
41474,13,12:07:07,12:07:22,16.0
41642,6,12:07:11,12:07:36,5.0
41435,24,12:07:19,12:07:29,41.0
41914,15,12:07:20,12:07:45,11.0
41773,6,12:07:35,12:07:55,37.0
41578,25,12:07:42,12:08:07,4.0
41496,18,12:07:48,12:08:08,35.0
41689,19,12:07:52,12:08:07,20.0
41598,13,12:07:57,12:08:22,12.0
41389,1,12:08:00,12:08:15,2.0
41697,4,12:08:01,12:08:16,22.0
41517,24,12:08:07,12:08:17,1.0
41548,8,12:08:08,12:08:33,9.0
41414,18,12:08:20,12:08:45,7.0
41749,12,12:08:50,12:09:15,13.0
41455,1,12:08:56,12:09:11,51.0
41851,2,12:08:58,12:09:13,27.0
41642,7,12:08:58,12:09:23,6.0
41914,16,12:09:10,12:09:35,10.0
41661,14,12:09:13,12:09:33,15.0
41578,26,12:09:14,12:09:29,3.0
41618,1,12:09:17,12:09:32,42.0
41435,25,12:09:19,12:09:29,42.0
41474,14,12:09:21,12:09:41,15.0
41697,5,12:09:22,12:09:37,21.0
41496,19,12:09:27,12:09:37,36.0
41548,9,12:09:27,12:09:52,10.0
41773,7,12:09:28,12:09:38,36.0
41598,14,12:09:29,12:09:59,13.0
41689,20,12:09:34,12:09:49,21.0
41389,2,12:09:38,12:09:53,3.0
41517,25,12:09:40,12:09:50,51.0
41414,19,12:09:45,12:10:10,6.0
41642,8,12:10:20,12:10:45,7.0
41914,17,12:10:25,12:10:50,9.0
41749,13,12:10:35,12:11:00,12.0
41578,27,12:10:42,12:10:57,2.0
41455,2,12:10:45,12:10:55,1.0
41389,3,12:10:54,12:11:19,4.0
41689,21,12:10:55,12:11:10,22.0
41773,8,12:10:56,12:11:16,35.0
41697,6,12:11:06,12:11:21,20.0
41496,20,12:11:06,12:11:26,37.0
41548,10,12:11:13,12:11:38,11.0
41851,3,12:11:16,12:11:31,26.0
41414,20,12:11:26,12:11:51,5.0
41661,15,12:11:28,12:11:43,16.0
41618,2,12:11:29,12:11:44,41.0
41642,9,12:11:35,12:12:00,8.0
41474,15,12:11:48,12:12:03,14.0
41914,18,12:12:01,12:12:26,8.0
41773,9,12:12:09,12:12:34,34.0
41389,4,12:12:11,12:12:36,5.0
41749,14,12:12:20,12:12:45,11.0
41689,22,12:12:32,12:12:57,23.0
41697,7,12:12:41,12:13:06,19.0
41414,21,12:12:42,12:13:07,4.0
41496,21,12:12:47,12:13:02,38.0
41548,11,12:12:57,12:13:22,12.0
41661,16,12:12:58,12:13:13,17.0
41455,3,12:13:00,12:13:15,2.0
41642,10,12:13:08,12:13:33,9.0
41598,15,12:13:09,12:13:34,32.0
41618,3,12:13:16,12:13:26,40.0
41914,19,12:13:20,12:13:45,7.0
41474,16,12:13:50,12:14:15,13.0
41773,10,12:13:52,12:14:07,33.0
41389,5,12:13:58,12:14:23,6.0
41749,15,12:14:10,12:14:35,10.0
41689,23,12:14:10,12:14:30,24.0
41496,22,12:14:12,12:14:27,39.0
41414,22,12:14:14,12:14:29,3.0
41697,8,12:14:25,12:14:40,18.0
41642,11,12:14:27,12:14:52,10.0
41548,12,12:14:29,12:14:59,13.0
41661,17,12:14:33,12:14:48,18.0
41618,4,12:14:37,12:14:52,39.0
41455,4,12:14:38,12:14:53,3.0
41851,5,12:14:43,12:15:03,24.0
41914,20,12:14:45,12:15:10,6.0
41598,16,12:15:03,12:15:18,33.0
41389,6,12:15:20,12:15:45,7.0
41749,16,12:15:25,12:15:50,9.0
41773,11,12:15:29,12:15:54,32.0
41474,17,12:15:35,12:16:00,12.0
41496,23,12:15:37,12:15:52,40.0
41414,23,12:15:42,12:15:57,2.0
41455,5,12:15:54,12:16:19,4.0
41697,9,12:15:55,12:16:10,17.0
41661,18,12:15:59,12:16:24,19.0
41618,5,12:16:04,12:16:19,38.0
41642,12,12:16:13,12:16:38,11.0
41851,6,12:16:15,12:16:40,23.0
41914,21,12:16:26,12:16:51,5.0
41598,17,12:16:31,12:16:56,34.0
41389,7,12:16:35,12:17:00,8.0
41548,13,12:17:00,12:17:15,14.0
41749,17,12:17:01,12:17:26,8.0
41697,10,12:17:07,12:17:22,16.0
41455,6,12:17:11,12:17:36,5.0
41496,24,12:17:19,12:17:29,41.0
41474,18,12:17:20,12:17:45,11.0
41618,6,12:17:35,12:17:55,37.0
41689,25,12:17:37,12:17:52,26.0
41914,22,12:17:42,12:18:07,4.0
41598,18,12:17:48,12:18:08,35.0
41661,19,12:17:52,12:18:07,20.0
41642,13,12:17:57,12:18:22,12.0
41579,1,12:18:00,12:18:15,2.0
41851,7,12:18:01,12:18:16,22.0
41414,24,12:18:07,12:18:17,1.0
41389,8,12:18:08,12:18:33,9.0
41749,18,12:18:20,12:18:45,7.0
41773,12,12:18:50,12:19:15,13.0
41518,1,12:18:56,12:19:11,51.0
41455,7,12:18:58,12:19:23,6.0
41474,19,12:19:10,12:19:35,10.0
41548,14,12:19:13,12:19:33,15.0
41914,23,12:19:14,12:19:29,3.0
41436,1,12:19:17,12:19:32,42.0
41496,25,12:19:19,12:19:29,42.0
41394,4,16:30:56,16:31:11,22.0
41460,8,16:30:56,16:31:16,35.0
41727,6,16:31:01,16:31:26,7.0
41830,6,16:31:05,16:31:30,5.0
41585,3,16:31:16,16:31:31,26.0
41859,16,16:31:20,16:31:45,13.0
41441,2,16:31:26,16:31:36,1.0
41603,20,16:31:26,16:31:51,5.0
41666,16,16:31:40,16:32:05,10.0
41623,11,16:31:41,16:32:06,10.0
41541,14,16:31:51,16:32:11,15.0
41702,15,16:31:58,16:32:13,16.0
41875,11,16:31:58,16:32:23,12.0
41568,2,16:31:59,16:32:14,3.0
41460,9,16:32:09,16:32:34,34.0
41892,22,16:32:12,16:32:27,39.0
41718,23,16:32:15,16:32:40,6.0
41727,7,16:32:16,16:32:41,8.0
41394,5,16:32:17,16:32:32,21.0
41523,2,16:32:19,16:32:34,41.0
41725,11,16:32:20,16:32:35,18.0
41647,14,16:32:20,16:32:45,11.0
41754,19,16:32:27,16:32:37,36.0
41479,22,16:32:32,16:32:57,23.0
41603,21,16:32:42,16:33:07,4.0
41830,7,16:32:52,16:33:17,6.0
41666,17,16:32:55,16:33:20,9.0
41859,17,16:33:05,16:33:30,12.0
41568,3,16:33:15,16:33:40,4.0
41623,12,16:33:27,16:33:52,11.0
41702,16,16:33:28,16:33:43,17.0
41875,12,16:33:30,16:34:00,13.0
41892,23,16:33:37,16:33:52,40.0
41742,1,16:33:38,16:33:48,28.0
41441,3,16:33:41,16:33:56,2.0
41778,15,16:33:43,16:34:08,32.0
41727,8,16:33:49,16:34:14,9.0
41725,12,16:33:50,16:34:05,17.0
41460,10,16:33:52,16:34:07,33.0
41718,24,16:33:56,16:34:21,5.0
41394,6,16:34:01,16:34:16,20.0
41523,3,16:34:06,16:34:16,40.0
41754,20,16:34:06,16:34:26,37.0
41479,23,16:34:10,16:34:30,24.0
41647,15,16:34:10,16:34:35,10.0
41603,22,16:34:14,16:34:29,3.0
41830,8,16:34:14,16:34:39,7.0
41541,15,16:34:18,16:34:33,14.0
41666,18,16:34:31,16:34:56,8.0
41568,4,16:34:32,16:34:57,5.0
41585,5,16:34:43,16:35:03,24.0
41859,18,16:34:50,16:35:15,11.0
41725,13,16:35:02,16:35:17,16.0
41702,17,16:35:03,16:35:18,18.0
41727,9,16:35:08,16:35:33,10.0
41623,13,16:35:11,16:35:36,12.0
41718,25,16:35:12,16:35:37,4.0
41892,24,16:35:19,16:35:29,41.0
41441,4,16:35:19,16:35:34,3.0
41647,16,16:35:25,16:35:50,9.0
41523,4,16:35:27,16:35:42,39.0
41830,9,16:35:29,16:35:54,8.0
41460,11,16:35:29,16:35:54,32.0
41394,7,16:35:36,16:36:01,19.0
41778,16,16:35:37,16:35:52,33.0
41742,2,16:35:38,16:35:53,27.0
41603,23,16:35:42,16:35:57,2.0
41754,21,16:35:47,16:36:02,38.0
41666,19,16:35:50,16:36:15,7.0
41875,13,16:36:01,16:36:16,14.0
41585,6,16:36:15,16:36:40,23.0
41502,1,16:36:17,16:36:32,51.0
41568,5,16:36:19,16:36:44,6.0
41541,16,16:36:20,16:36:45,13.0
41702,18,16:36:29,16:36:54,19.0
41441,5,16:36:35,16:37:00,4.0
41859,19,16:36:40,16:37:05,10.0
41623,14,16:36:43,16:37:13,13.0
41718,26,16:36:44,16:36:59,3.0
41727,10,16:36:54,16:37:19,11.0
41523,5,16:36:54,16:37:09,38.0
41795,1,16:37:01,16:37:16,2.0
41647,17,16:37:01,16:37:26,8.0
41830,10,16:37:02,16:37:27,9.0
41778,17,16:37:05,16:37:30,34.0
41754,22,16:37:12,16:37:27,39.0
41666,20,16:37:15,16:37:40,6.0
41725,14,16:37:16,16:37:36,15.0
41892,25,16:37:19,16:37:29,42.0
41394,8,16:37:20,16:37:35,18.0
41479,25,16:37:37,16:37:52,26.0
41420,1,16:37:37,16:37:52,42.0
41568,6,16:37:41,16:38:06,7.0
41441,6,16:37:52,16:38:17,5.0
41859,20,16:37:55,16:38:20,9.0
41742,3,16:37:56,16:38:11,26.0
41585,7,16:38:01,16:38:16,22.0
41541,17,16:38:05,16:38:30,12.0
41502,2,16:38:06,16:38:16,1.0
41603,24,16:38:07,16:38:17,1.0
41718,27,16:38:12,16:38:27,2.0
41875,14,16:38:14,16:38:34,15.0
41647,18,16:38:20,16:38:45,7.0
41830,11,16:38:21,16:38:46,10.0
41702,19,16:38:22,16:38:37,20.0
41778,18,16:38:22,16:38:42,35.0
41523,6,16:38:25,16:38:45,37.0
41754,23,16:38:37,16:38:52,40.0
41727,11,16:38:38,16:39:03,12.0
41795,2,16:38:39,16:38:54,3.0
41460,12,16:38:50,16:39:15,13.0
41394,9,16:38:50,16:39:05,17.0
41568,7,16:38:56,16:39:21,8.0
41666,21,16:38:56,16:39:21,5.0
41585,8,16:39:22,16:39:37,21.0
41859,21,16:39:31,16:39:56,8.0
41441,7,16:39:39,16:40:04,6.0
41603,25,16:39:40,16:39:50,51.0
41725,15,16:39:43,16:39:58,14.0
41647,19,16:39:45,16:40:10,6.0
41420,2,16:39:49,16:40:04,41.0
41541,18,16:39:50,16:40:15,11.0
41479,26,16:39:53,16:40:08,27.0
41795,3,16:39:55,16:40:20,4.0
41778,19,16:40:01,16:40:11,36.0
41394,10,16:40:02,16:40:17,16.0
41702,20,16:40:04,16:40:19,21.0
41830,12,16:40:07,16:40:32,11.0
41727,12,16:40:10,16:40:40,13.0
41666,22,16:40:12,16:40:37,4.0
41523,7,16:40:18,16:40:28,36.0
41754,24,16:40:19,16:40:29,41.0
41502,3,16:40:21,16:40:36,2.0
41623,15,16:40:23,16:40:48,32.0
41875,15,16:40:29,16:40:44,16.0
41568,8,16:40:29,16:40:54,9.0
41460,13,16:40:35,16:41:00,12.0
41859,22,16:40:50,16:41:15,7.0
41441,8,16:41:01,16:41:26,7.0
41585,9,16:41:06,16:41:21,20.0
41795,4,16:41:12,16:41:37,5.0
41742,5,16:41:23,16:41:43,24.0
41702,21,16:41:25,16:41:40,22.0
41647,20,16:41:26,16:41:51,5.0
41420,3,16:41:36,16:41:46,40.0
41778,20,16:41:40,16:42:00,37.0
41541,19,16:41:40,16:42:05,10.0
41666,23,16:41:44,16:41:59,3.0
41725,16,16:41:45,16:42:10,13.0
41523,8,16:41:46,16:42:06,35.0
41568,9,16:41:48,16:42:13,10.0
41830,13,16:41:51,16:42:16,12.0
41479,27,16:41:58,16:42:13,28.0
41875,16,16:41:59,16:42:14,17.0
41502,4,16:41:59,16:42:14,3.0
41859,23,16:42:15,16:42:40,6.0
41394,11,16:42:16,16:42:36,15.0
41441,9,16:42:16,16:42:41,8.0
41623,16,16:42:17,16:42:32,33.0
41754,25,16:42:19,16:42:29,42.0
41460,14,16:42:20,16:42:45,11.0
41585,10,16:42:41,16:43:06,19.0
41727,13,16:42:41,16:42:56,14.0
41647,21,16:42:42,16:43:07,4.0
41742,6,16:42:55,16:43:20,23.0
41541,20,16:42:55,16:43:20,9.0
41420,4,16:42:57,16:43:12,39.0
41810,1,16:42:57,16:43:12,51.0
41523,9,16:42:59,16:43:24,34.0
41795,5,16:42:59,16:43:24,6.0
41702,22,16:43:02,16:43:27,23.0
41666,24,16:43:12,16:43:27,2.0
41502,5,16:43:15,16:43:40,4.0
41778,21,16:43:21,16:43:36,38.0
41830,14,16:43:23,16:43:53,13.0
41725,17,16:43:30,16:43:55,12.0
41568,10,16:43:34,16:43:59,11.0
41875,17,16:43:34,16:43:49,18.0
41710,1,16:43:41,16:43:56,2.0
41623,17,16:43:45,16:44:10,34.0
41441,10,16:43:49,16:44:14,9.0
41859,24,16:43:56,16:44:21,5.0
41460,15,16:44:10,16:44:35,10.0
41679,3,19:49:35,19:50:00,23.0
41424,4,19:49:37,19:49:52,39.0
41814,1,19:49:37,19:49:52,51.0
41712,5,19:49:39,19:50:04,6.0
41651,20,19:49:46,19:50:11,5.0
41607,24,19:49:47,19:49:57,1.0
41506,5,19:49:55,19:50:20,4.0
41482,21,19:49:56,19:50:11,22.0
41709,25,19:49:58,19:50:13,26.0
41758,25,19:50:00,19:50:10,42.0
41723,21,19:50:00,19:50:25,7.0
41782,21,19:50:08,19:50:23,38.0
41834,14,19:50:10,19:50:40,13.0
41878,10,19:50:14,19:50:39,11.0
41729,17,19:50:14,19:50:29,18.0
41672,1,19:50:21,19:50:36,2.0
41535,16,19:50:25,19:50:50,9.0
41445,10,19:50:29,19:50:54,9.0
41527,9,19:50:29,19:50:54,34.0
41464,12,19:50:30,19:50:55,13.0
41627,17,19:50:32,19:50:57,34.0
41396,15,19:50:40,19:51:05,11.0
41799,27,19:50:42,19:50:57,2.0
41897,1,19:50:57,19:51:12,42.0
41712,6,19:51:01,19:51:26,7.0
41651,21,19:51:02,19:51:27,4.0
41424,5,19:51:04,19:51:19,38.0
41739,10,19:51:05,19:51:20,18.0
41506,6,19:51:12,19:51:37,5.0
41589,3,19:51:16,19:51:31,26.0
41607,25,19:51:20,19:51:30,51.0
41679,4,19:51:21,19:51:36,22.0
41723,22,19:51:25,19:51:50,6.0
41814,2,19:51:26,19:51:36,1.0
41782,22,19:51:33,19:51:48,39.0
41482,22,19:51:33,19:51:58,23.0
41570,14,19:51:34,19:51:54,15.0
41729,18,19:51:40,19:52:05,19.0
41864,15,19:51:48,19:52:03,14.0
41445,11,19:51:48,19:52:13,10.0
41627,18,19:51:49,19:52:09,35.0
41878,11,19:51:58,19:52:23,12.0
41672,2,19:51:59,19:52:14,3.0
41535,17,19:52:01,19:52:26,8.0
41527,10,19:52:12,19:52:27,33.0
41709,26,19:52:14,19:52:29,27.0
41464,13,19:52:15,19:52:40,12.0
41712,7,19:52:16,19:52:41,8.0
41396,16,19:52:30,19:52:55,10.0
41651,22,19:52:34,19:52:49,3.0
41739,11,19:52:35,19:52:50,17.0
41424,6,19:52:35,19:52:55,37.0
41679,5,19:52:42,19:52:57,21.0
41782,23,19:52:58,19:53:13,40.0
41506,7,19:52:59,19:53:24,6.0
41723,23,19:53:06,19:53:31,5.0
41897,2,19:53:09,19:53:24,41.0
41482,23,19:53:11,19:53:31,24.0
41672,3,19:53:15,19:53:40,4.0
41535,18,19:53:20,19:53:45,7.0
41627,19,19:53:28,19:53:38,36.0
41878,12,19:53:30,19:54:00,13.0
41729,19,19:53:33,19:53:48,20.0
41445,12,19:53:34,19:53:59,11.0
41814,3,19:53:41,19:53:56,2.0
41396,17,19:53:45,19:54:10,9.0
41739,12,19:53:47,19:54:02,16.0
41527,11,19:53:49,19:54:14,32.0
41712,8,19:53:49,19:54:14,9.0
41570,15,19:53:49,19:54:04,16.0
41864,16,19:53:50,19:54:15,13.0
41834,15,19:53:50,19:54:15,32.0
41464,14,19:54:00,19:54:25,11.0
41651,23,19:54:02,19:54:17,2.0
41506,8,19:54:21,19:54:46,7.0
41723,24,19:54:22,19:54:47,4.0
41679,6,19:54:26,19:54:41,20.0
41424,7,19:54:28,19:54:38,36.0
41672,4,19:54:32,19:54:57,5.0
41782,24,19:54:40,19:54:50,41.0
41589,5,19:54:43,19:55:03,24.0
41535,19,19:54:45,19:55:10,6.0
41897,3,19:54:56,19:55:06,40.0
41627,20,19:55:07,19:55:27,37.0
41712,9,19:55:08,19:55:33,10.0
41729,20,19:55:15,19:55:30,21.0
41445,13,19:55:18,19:55:43,12.0
41814,4,19:55:19,19:55:34,3.0
41570,16,19:55:19,19:55:34,17.0
41396,18,19:55:21,19:55:46,8.0
41864,17,19:55:35,19:56:00,12.0
41506,9,19:55:36,19:56:01,8.0
41708,1,19:55:38,19:55:53,27.0
41834,16,19:55:44,19:55:59,33.0
41464,15,19:55:50,19:56:15,10.0
41723,25,19:55:54,19:56:09,3.0
41424,8,19:55:56,19:56:16,35.0
41739,13,19:56:01,19:56:21,15.0
41679,7,19:56:01,19:56:26,19.0
41878,13,19:56:01,19:56:16,14.0
41589,6,19:56:15,19:56:40,23.0
41608,1,19:56:17,19:56:32,51.0
41897,4,19:56:17,19:56:32,39.0
41672,5,19:56:19,19:56:44,6.0
41535,20,19:56:26,19:56:51,5.0
41651,24,19:56:27,19:56:37,1.0
41814,5,19:56:35,19:57:00,4.0
41729,21,19:56:36,19:56:51,22.0
41482,25,19:56:38,19:56:53,26.0
41396,19,19:56:40,19:57:05,7.0
41782,25,19:56:40,19:56:50,42.0
41627,21,19:56:48,19:57:03,38.0
41445,14,19:56:50,19:57:20,13.0
41712,10,19:56:54,19:57:19,11.0
41570,17,19:56:54,19:57:09,18.0
41798,1,19:57:01,19:57:16,2.0
41464,16,19:57:05,19:57:30,9.0
41506,10,19:57:09,19:57:34,9.0
41424,9,19:57:09,19:57:34,34.0
41527,12,19:57:10,19:57:35,13.0
41834,17,19:57:12,19:57:37,34.0
41864,18,19:57:20,19:57:45,11.0
41723,26,19:57:22,19:57:37,2.0
41759,1,19:57:37,19:57:52,42.0
41672,6,19:57:41,19:58:06,7.0
41535,21,19:57:42,19:58:07,4.0
41897,5,19:57:44,19:57:59,38.0
41679,8,19:57:45,19:58:00,18.0
41814,6,19:57:52,19:58:17,5.0
41708,2,19:57:56,19:58:11,26.0
41651,25,19:58:00,19:58:10,51.0
41589,7,19:58:01,19:58:16,22.0
41396,20,19:58:05,19:58:30,6.0
41608,2,19:58:06,19:58:16,1.0
41729,22,19:58:13,19:58:38,23.0
41627,22,19:58:13,19:58:28,39.0
41878,14,19:58:14,19:58:34,15.0
41570,18,19:58:20,19:58:45,19.0
41506,11,19:58:28,19:58:53,10.0
41739,14,19:58:28,19:58:43,14.0
41834,18,19:58:29,19:58:49,35.0
41712,11,19:58:38,19:59:03,12.0
41798,2,19:58:39,19:58:54,3.0
41464,17,19:58:41,19:59:06,8.0
41424,10,19:58:52,19:59:07,33.0
41482,26,19:58:54,19:59:09,27.0
41527,13,19:58:55,19:59:20,12.0
41672,7,19:58:56,19:59:21,8.0
41864,19,19:59:10,19:59:35,10.0
41535,22,19:59:14,19:59:29,3.0
41679,9,19:59:15,19:59:30,17.0
41897,6,19:59:15,19:59:35,37.0
41589,8,19:59:22,19:59:37,21.0
41627,23,19:59:38,19:59:53,40.0
41814,7,19:59:39,20:00:04,6.0
41396,21,19:59:46,20:00:11,5.0
41759,2,19:59:49,20:00:04,41.0
41729,23,19:59:51,20:00:11,24.0
41798,3,19:59:55,20:00:20,4.0
41464,18,20:00:00,20:00:25,7.0
41834,19,20:00:08,20:00:18,36.0
41712,12,20:00:10,20:00:40,13.0
41570,19,20:00:13,20:00:28,20.0
41506,12,20:00:14,20:00:39,11.0
41608,3,20:00:21,20:00:36,2.0
41864,20,20:00:25,20:00:50,9.0
41679,10,20:00:27,20:00:42,16.0
41878,15,20:00:29,20:00:44,16.0
41672,8,20:00:29,20:00:54,9.0
41424,11,20:00:29,20:00:54,32.0
41739,15,20:00:30,20:00:55,13.0
41445,15,20:00:30,20:00:55,32.0
41527,14,20:00:40,20:01:05,11.0
41535,23,20:00:42,20:00:57,2.0
41482,27,20:00:59,20:01:14,28.0
41814,8,20:01:01,20:01:26,7.0
41396,22,20:01:02,20:01:27,4.0
41589,9,20:01:06,20:01:21,20.0
41897,7,20:01:08,20:01:18,36.0
41798,4,20:01:12,20:01:37,5.0
41627,24,20:01:20,20:01:30,41.0
41708,4,20:01:23,20:01:43,24.0
41464,19,20:01:25,20:01:50,6.0
41542,18,07:12:02,07:12:27,19.0
41490,22,07:12:33,07:12:48,39.0
41406,7,07:12:38,07:13:03,8.0
41636,11,07:12:48,07:13:13,10.0
41767,11,07:13:12,07:13:37,32.0
41408,23,07:13:25,07:13:40,2.0
41765,16,07:13:50,07:14:15,13.0
41542,19,07:13:55,07:14:10,20.0
41490,23,07:13:58,07:14:13,40.0
41406,8,07:14:11,07:14:36,9.0
41636,12,07:14:34,07:14:59,11.0
41634,5,07:14:43,07:15:03,24.0
41406,9,07:15:30,07:15:55,10.0
41765,17,07:15:35,07:16:00,12.0
41542,20,07:15:37,07:15:52,21.0
41490,24,07:15:40,07:15:50,41.0
41408,24,07:15:50,07:16:00,1.0
41573,1,07:15:51,07:16:06,2.0
41634,6,07:16:15,07:16:40,23.0
41636,13,07:16:18,07:16:43,12.0
41767,12,07:16:33,07:16:58,13.0
41512,1,07:16:47,07:17:02,51.0
41542,21,07:16:58,07:17:13,22.0
41571,1,07:16:58,07:17:08,28.0
41430,1,07:17:00,07:17:15,42.0
41406,10,07:17:16,07:17:41,11.0
41765,18,07:17:20,07:17:45,11.0
41408,25,07:17:23,07:17:33,51.0
41573,2,07:17:29,07:17:44,3.0
41490,25,07:17:40,07:17:50,42.0
41636,14,07:17:50,07:18:20,13.0
41634,7,07:18:01,07:18:16,22.0
41767,13,07:18:18,07:18:43,12.0
41542,22,07:18:35,07:19:00,23.0
41512,2,07:18:36,07:18:46,1.0
41573,3,07:18:45,07:19:10,4.0
41571,2,07:18:58,07:19:13,27.0
41406,11,07:19:00,07:19:25,12.0
41765,19,07:19:10,07:19:35,10.0
41430,2,07:19:12,07:19:27,41.0
41634,8,07:19:22,07:19:37,21.0
41573,4,07:20:02,07:20:27,5.0
41767,14,07:20:03,07:20:28,11.0
41542,23,07:20:13,07:20:33,24.0
41765,20,07:20:25,07:20:50,9.0
41406,12,07:20:32,07:21:02,13.0
41512,3,07:20:51,07:21:06,2.0
41430,3,07:20:59,07:21:09,40.0
41634,9,07:21:06,07:21:21,20.0
41571,3,07:21:16,07:21:31,26.0
41636,15,07:21:30,07:21:55,32.0
41573,5,07:21:49,07:22:14,6.0
41767,15,07:21:53,07:22:18,10.0
41765,21,07:22:01,07:22:26,8.0
41430,4,07:22:20,07:22:35,39.0
41512,4,07:22:29,07:22:44,3.0
41634,10,07:22:41,07:23:06,19.0
41406,13,07:23:03,07:23:18,14.0
41767,16,07:23:08,07:23:33,9.0
41573,6,07:23:11,07:23:36,7.0
41765,22,07:23:20,07:23:45,7.0
41636,16,07:23:24,07:23:39,33.0
41542,25,07:23:40,07:23:55,26.0
41512,5,07:23:45,07:24:10,4.0
41430,5,07:23:47,07:24:02,38.0
41634,11,07:24:25,07:24:40,18.0
41573,7,07:24:26,07:24:51,8.0
41571,5,07:24:43,07:25:03,24.0
41767,17,07:24:44,07:25:09,8.0
41765,23,07:24:45,07:25:10,6.0
41636,17,07:24:52,07:25:17,34.0
41512,6,07:25:02,07:25:27,5.0
41406,14,07:25:16,07:25:36,15.0
41430,6,07:25:18,07:25:38,37.0
41634,12,07:25:55,07:26:10,17.0
41542,26,07:25:56,07:26:11,27.0
41573,8,07:25:59,07:26:24,9.0
41909,1,07:26:00,07:26:15,2.0
41767,18,07:26:03,07:26:28,7.0
41636,18,07:26:09,07:26:29,35.0
41571,6,07:26:15,07:26:40,23.0
41765,24,07:26:26,07:26:51,5.0
41512,7,07:26:49,07:27:14,6.0
41684,1,07:26:58,07:27:08,28.0
41634,13,07:27:07,07:27:22,16.0
41430,7,07:27:11,07:27:21,36.0
41573,9,07:27:18,07:27:43,10.0
41767,19,07:27:28,07:27:53,6.0
41406,15,07:27:31,07:27:46,16.0
41909,2,07:27:38,07:27:53,3.0
41765,25,07:27:42,07:28:07,4.0
41636,19,07:27:48,07:27:58,36.0
41542,27,07:28:01,07:28:16,28.0
41571,7,07:28:01,07:28:16,22.0
41512,8,07:28:11,07:28:36,7.0
41430,8,07:28:39,07:28:59,35.0
41909,3,07:28:54,07:29:19,4.0
41409,1,07:28:56,07:29:11,51.0
41684,2,07:28:58,07:29:13,27.0
41406,16,07:29:01,07:29:16,17.0
41573,10,07:29:04,07:29:29,11.0
41767,20,07:29:09,07:29:34,5.0
41765,26,07:29:14,07:29:29,3.0
41491,1,07:29:17,07:29:32,42.0
41634,14,07:29:21,07:29:41,15.0
41571,8,07:29:22,07:29:37,21.0
41512,9,07:29:26,07:29:51,8.0
41636,20,07:29:27,07:29:47,37.0
41430,9,07:29:52,07:30:17,34.0
41909,4,07:30:11,07:30:36,5.0
41767,21,07:30:25,07:30:50,4.0
41406,17,07:30:36,07:30:51,18.0
41765,27,07:30:42,07:30:57,2.0
41409,2,07:30:45,07:30:55,1.0
41573,11,07:30:48,07:31:13,12.0
