stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
9725,1053,Moyua Plaza Deutsche Bank,,43.2633134195135,-2.93451975099995,,,0,
9727,4859,Mungia Bidea 14,,43.4044103760724,-2.94356575422375,,,0,
9728,4723,Elorduigoitia 5 Inem,,43.3553091270447,-2.84669730789412,,,0,
9730,3133,Institutua / Instituto,,43.3172555702843,-3.07460585000616,,,0,
9731,3951,Uraska,,43.2276216569481,-2.81939624511615,,,0,
9732,4320,Goikoetxe,,43.3854453460646,-2.62183027633134,,,0,
9734,4739,Angiz,,43.3037329109337,-2.5461054275278,,,0,
9736,3138,Udaletxea / Ayuntamiento,,43.3207143047343,-3.07295733400436,,,0,
9737,4267,Carlos Gangoiti,,43.3197876170358,-2.67844098436745,,,0,
9738,4169,Eduardo Coste,,43.3208536474076,-3.01105756414853,,,0,
9739,5553,Arana Seat,,43.2955221360853,-2.6868850372484,,,0,
9740,3583,Landaida Anbulatorioa,,43.3693389688493,-2.9986619097506,,,0,
9741,5163,Gane,,43.2121460702406,-2.81035655825399,,,0,
9742,4046,Zelaieta Arteaga,,43.3529411128478,-2.6506862798677,,,0,
9743,4103,Zabaia Bekoa,,43.1739934864543,-3.02900723952308,,,0,
9744,3409,Menagarai,,43.0965414093184,-3.07311469920956,,,0,
9745,5303,Altzaga - Erandiogoikoa Irubideta,,43.3043240481649,-2.96219218982617,,,0,
9746,5263,Abeletxea / Granja,,43.2946195254604,-2.8686800575638,,,0,
9747,5524,Virgen Del Puerto Lazkano,,43.3513704565953,-3.07964661401042,,,0,
9748,4826,Aranguren,,43.0967061181964,-2.86981990096042,,,0,
9749,4454,Telleria Biribilgunea / Rotonda,,43.3371792389977,-2.99662662467181,,,0,
9750,4519,Urtiaga Industrialdea Ges,,43.1859977828518,-2.51993330851828,,,0,
9751,4736,Astudi,,43.2900446168721,-2.58109835882023,,,0,
9752,5153,Santiago,,43.1091292689643,-2.58557495509284,,,0,
9753,5046,Hilerria / Cementerio,,43.3125422362784,-3.01273336974902,,,0,
9754,4327,Gardata,,43.36390126878,-2.51906643942836,,,0,
9755,3108,Muntsaratz,,43.1456364251382,-2.60631993716413,,,0,
9756,5360,Axpe Erribera,,43.3131087648113,-2.98343376414378,,,0,
9757,3218,Agarre,,43.2736397919412,-2.6173873670972,,,0,
9758,5325,Libao Arostegi,,43.3303194164835,-2.9622519293945,,,0,
9759,3175,Astepe,,43.2131196522483,-2.74152161828865,,,0,
9760,4938,Galindo,,43.305283944685,-3.01718307185799,,,0,
9761,4976,Iparragirre Sardinera,,43.3353531793016,-3.04155461829213,,,0,
9762,4977,Iparragirre Sardinera,,43.3352721023781,-3.04165325073062,,,0,
9763,5176,Urkizu,,43.1835264043917,-2.77416945031663,,,0,
9765,5354,Mezo 35 Juanena,,43.316719220597,-2.98095388548405,,,0,
9767,5254,Aldekone,,43.2984201060636,-2.88606728490903,,,0,
9768,4264,Lurgorri Juan Calzada,,43.3065685584016,-2.68134956636877,,,0,
9769,4657,Astelarra,,43.2806012457988,-2.68493461005323,,,0,
9770,4712,Aita Elorriaga Institutua,,43.3528361042901,-2.84244282010609,,,0,
9771,4726,La Bilbaina Arritugane,,43.3207418989364,-2.86137137647925,,,0,
9772,3759,Ugunagane,,43.1121046583343,-2.76337114813226,,,0,
9773,3879,San Pío X,,43.1305069211106,-2.54550898499424,,,0,
9774,5366,Mezo 36 Elexazpi,,43.3157012108911,-2.9782041661122,,,0,
9775,3852,Biax,,43.3819016871326,-2.5767185157705,,,0,
9776,3195,Tantorta,,43.2256452699928,-2.74357424415619,,,0,
9777,5435,Sandoikalde,,43.2887152963482,-2.85604584250013,,,0,
9778,3478,Erreketa,,43.3012675145424,-2.98214267183673,,,0,
9779,4359,Urkulu,,43.2516138680352,-2.80015641231063,,,0,
9781,4990,Iparragirre Iberdrola,,43.3393116361175,-3.05058771951029,,,0,
9782,5257,San Cristobal,,43.3000555632276,-2.87840802045422,,,0,
9784,3956,Sixta Barrenetxea,,43.2336318466677,-2.85402146698519,,,0,
9785,4495,Agarrabesko,,43.4207292368758,-2.91278433200141,,,0,
9786,9020,Mesterika,,43.3623372669091,-2.80307334031504,,,0,
9787,0839,San Ignacio Lehendakari Aguirre 154,,43.2788946488725,-2.96122246583761,,,0,
9788,3219,Berreño,,43.2733484992882,-2.61114108795464,,,0,
9789,0838,San Ignacio Lehendakari Aguirre 140,,43.2768682127939,-2.96009005307701,,,0,
9790,4259,Zeribai,,43.1989722038804,-3.05528756402863,,,0,
9791,3452,Irabien Batzokia,,43.1574072695223,-3.02619766998932,,,0,
9792,4787,El Pobal,,43.2992379254389,-3.12577310029895,,,0,
9793,3286,Bentako Erreka,,43.1893098263893,-2.89910319041814,,,0,
9794,4371,Uribarri,,43.3503645873174,-2.90258971946647,,,0,
9795,3153,Meatzaritzaren Museoa / Museo De La Minería,,43.3121886470023,-3.07025903591299,,,0,
9796,4623,Duo,,43.2965144189234,-2.75818504683888,,,0,
9797,4628,Sagasti Meakaur,,43.3075987347278,-2.7457696911653,,,0,
9798,3821,Santuru,,43.1482674291212,-2.76284135163065,,,0,
9801,3121,Gerediaga,,43.1699573723753,-2.60474970508456,,,0,
9802,0806,Zorrotza,,43.27595263892,-2.97161788256607,,,0,
9804,9029,Sixta Barrenetxea,,43.2334701703403,-2.85434205353979,,,0,
9805,4770,Antonio Trueba,,43.322049247739,-3.11457157112328,,,0,
9806,5204,Lusa,,43.2133468600787,-3.13001820063942,,,0,
9807,4868,Abaro 10,,43.321950878627,-3.02064071384127,,,0,
9808,5498,Lasao,,43.2454574928895,-2.98716125194474,,,0,
9809,3453,Irabien Vital Kutxa,,43.1552550336706,-3.0269225555783,,,0,
9810,5000,Parkea / Parque Siglo XVIII,,43.3284410352694,-3.03060925433011,,,0,
9811,3734,Herriko Plaza,,43.1328280360391,-2.78302726531996,,,0,
9812,5052,Gran Vía 64 Zahar - Egoitza / Asilo,,43.3076353329397,-2.99817017231795,,,0,
9813,4929,Trapaga Auzoa,,43.2993226553964,-3.01922820305117,,,0,
9815,3598,Etxetxubarri Mikel Deuna,,43.4194554671676,-2.73771308096724,,,0,
9816,3924,Askarri,,43.23374432897,-2.81350356658388,,,0,
9817,5444,Bidekurtze,,43.2962903949295,-2.86524913240229,,,0,
9818,3467,Larrea 17,,43.2976475104033,-2.98121922772754,,,0,
9819,5332,Altzaga - Erandiogoikoa Elexalde,,43.3074831793553,-2.95793613983265,,,0,
9820,4942,El Juncal Ford,,43.2940465781928,-3.01430781655892,,,0,
9821,4645,Etxe Barriak,,43.291556814401,-2.70245221553866,,,0,
9822,4282,Elexalde,,43.3312873576204,-2.53725335129992,,,0,
9824,1060,Zabalburu Juan De Garay,,43.2567486982247,-2.93382466293914,,,0,
9828,5215,Ibarra La Madalena,,43.2044687490458,-3.14468491369234,,,0,
9829,3914,Fruiz,,43.3276727425495,-2.7845856679298,,,0,
9830,3274,Olabarri,,43.3273517225162,-2.75500889197904,,,0,
9831,4049,Basetxeta,,43.3668465521952,-2.63992777376619,,,0,
9832,5500,Arbuio,,43.2362464209209,-3.00747246949842,,,0,
9833,4751,El Haya,,43.3385576427579,-3.15084749717389,,,0,
9834,5480,Akiñena,,43.1837489038678,-2.66350539713629,,,0,
9835,4210,Bidezabal Venancios,,43.3578984648578,-3.00912595878089,,,0,
9836,4033,Garai Irubide,,43.3597784397468,-2.87899090078433,,,0,
9837,5088,Abellaneda Eliza / Iglesia,,43.2306433930504,-3.15983200008104,,,0,
9838,4255,Padura,,43.1950676000825,-3.04756711917991,,,0,
9840,5050,Vicente Blasco Ibáñez San Pedro Plaza,,43.3077703115798,-3.00490256803349,,,0,
9841,3336,Retuerto 28,,43.2836379965844,-2.99741965080269,,,0,
9842,4351,Astoreka Zabortegia / Vertedero,,43.2786151049679,-2.7742229567256,,,0,
9843,5466,Barrutia,,43.3248695630244,-2.66715313043453,,,0,
9844,4900,Aspaldiko Egoitza / Residencia,,43.3195448990804,-3.02912497754932,,,0,
9845,4710,Tejera,,43.3456926540733,-2.81107324125905,,,0,
9846,5083,La Baluga,,43.274016030777,-3.15517537325564,,,0,
9847,3588,Harrizurieta,,43.388205653521,-2.77114960033994,,,0,
9848,3411,El Valle,,43.1199794382866,-3.03960610449284,,,0,
9849,3593,Sollube Gane,,43.4049906581299,-2.76053684794243,,,0,
9850,0836,San Ignacio Lehendakari Aguirre 161,,43.2793720818625,-2.96177677262691,,,0,
9851,3455,Villa Chica Eliza / Iglesia,,43.1506434911888,-3.03110223612121,,,0,
9852,3800,Indusi,,43.1210748407635,-2.73523490901824,,,0,
9853,4735,Goikolea,,43.2860092267302,-2.5856806258241,,,0,
9854,4641,Estrata,,43.297551954948,-2.7289925046183,,,0,
9855,4318,Apraiz,,43.3874586307164,-2.63172831839969,,,0,
9856,2196,Abando Geltokia / Estación,,43.2603832634791,-2.92844884267157,,,0,
9857,4292,Arboliz,,43.3889408019721,-2.62434742363225,,,0,
9858,4050,Muruetagane,,43.3594487923892,-2.63829563626547,,,0,
9859,3627,Aierdi,,43.3172041280495,-2.47866375237863,,,0,
9860,5028,Udaletxea / Ayuntamiento,,43.3104758521731,-3.05740451486412,,,0,
9862,3465,La Paz 27,,43.2813231155447,-2.98802805271615,,,0,
9864,4964,Cabieces,,43.3220996230449,-3.03819117329369,,,0,
9865,3812,Bentatxuri,,43.1257882463519,-2.744816025191,,,0,
9866,4577,Ibartxu,,43.2811028660359,-2.63051615103304,,,0,
9867,0106,San Pedro Plaza,,43.2717113113626,-2.9450468930394,,,0,
9868,3941,Udaletxea / Ayuntamiento,,43.2306981760062,-2.84181225888231,,,0,
9869,5376,Larrondo Elotxelerri,,43.2970664086995,-2.91322904459058,,,0,
9870,4072,Pontón Urarte,,43.176682018208,-3.08955585049841,,,0,
9871,5085,Cotarros,,43.2698464940837,-3.15392338743893,,,0,
9872,4620,Okoriko,,43.2918063611755,-2.76088757205565,,,0,
9873,3201,Zulueta,,43.3359443741203,-2.4981646890094,,,0,
9874,3787,Arkulanda,,43.1557871976029,-2.87815829653544,,,0,
9875,3799,Indusi,,43.1198127114017,-2.73465030712219,,,0,
9876,5352,Mezo 63 Saliturri,,43.315403014544,-2.97366611671973,,,0,
9877,5330,Altzaga - Erandiogoikoa Beititbekoa,,43.3020001511911,-2.96010998897909,,,0,
9878,4005,Fika,,43.3108739598325,-2.80917067496915,,,0,
9879,3289,Bentako Erreka,,43.1884037422092,-2.89786051114386,,,0,
9880,4494,Irubide,,43.420595119573,-2.90835587588473,,,0,
9881,3275,Madariaga,,43.3417447756792,-2.77895910580919,,,0,
9882,4517,Zengotita,,43.1975709388432,-2.55830301945044,,,0,
9883,3418,El Valle,,43.1194391017091,-3.03972868115922,,,0,
9884,3911,Mandaluiz,,43.339784751424,-2.78999550475957,,,0,
9885,4866,Begiratokia / Mirador,,43.3181698231754,-3.01506526496142,,,0,
9886,0302,Jesus Galindez Colegio Alemán,,43.2592078345655,-2.90899106679319,,,0,
9887,3858,Kukullaga,,43.2466825298329,-2.88876397769118,,,0,
9888,5038,Los Baños,,43.3105843534909,-2.99944633938621,,,0,
9889,3284,Aixarte Goikoa,,43.2029355138386,-2.89689756723614,,,0,
9890,5256,Mungialde Etorbidea 4,,43.2922812431408,-2.8882977771113,,,0,
9891,4550,Plazakola,,43.2968872004939,-2.47614599577949,,,0,
9892,4476,Zubi Ziku,,43.2062203302806,-2.77135541114863,,,0,
9893,4597,Meñakabarrena,,43.3500658557623,-2.79885632562904,,,0,
9894,3158,San Pedro Geralekua / Apeadero,,43.2216191914863,-2.73473953493654,,,0,
9895,5159,Martzaa,,43.1236869349828,-2.58684470661223,,,0,
9896,5042,Gran Vía 55 Zahar - Egoitza / Asilo,,43.3077522985417,-2.99792356083223,,,0,
9897,5521,La Cuesta 82,,43.3469141369906,-3.09061967298722,,,0,
9898,3220,Astorkigane,,43.2724574646634,-2.60731176464294,,,0,
9899,3291,Aixarte Goikoa,,43.2022423913426,-2.89716953523236,,,0,
9900,0223,Zumalakarregi Panera,,43.2649960149208,-2.91851197454036,,,0,
9901,3129,Las Carreras Ambrosio De Los Heros 29,,43.3183837548335,-3.09544183620764,,,0,
9902,4986,Iparragirre Repsol,,43.3429894933658,-3.06102832153246,,,0,
9903,1011,Bolueta Gasolindegia / Gasolinera,,43.2467657082166,-2.91188488045803,,,0,
9904,5522,Valle,,43.3422104166259,-3.08304986926306,,,0,
9905,4614,Elosu,,43.1718137087698,-2.8992478906711,,,0,
9906,5328,Altzaga - Erandiogoikoa Arriaga,,43.3032448467039,-2.96622460108399,,,0,
9907,5452,Ospitale Psikiatrikoa / Hospital Psiquiátrico,,43.2898563661964,-2.85405841648778,,,0,
9908,3622,Gardotza,,43.3189336949114,-2.45565589118464,,,0,
9909,4047,Muruetagane,,43.3594384993992,-2.63788844949963,,,0,
9910,4455,Telleria Biribilgunea / Rotonda,,43.3371522313169,-2.99683634405008,,,0,
9911,5348,Mezo 32 Juanena,,43.3166381813412,-2.98096624298981,,,0,
9912,3764,Santa Krutz,,43.1610782452638,-2.88315042028059,,,0,
9913,4030,Sertutxa,,43.3595050853306,-2.86802040881766,,,0,
9914,3521,Max Center N - 634,,43.2884733044536,-3.0083159525622,,,0,
9916,4670,Elgezabal Hornigailua / Surtidor,,43.3368341931992,-2.83539108558261,,,0,
9917,5465,Barrutia,,43.3244378170701,-2.6673158265125,,,0,
9918,3567,Etxerre,,43.2312346211762,-2.86788508993985,,,0,
9919,3560,Bilbondo,,43.2292223590144,-2.87965857993329,,,0,
9920,3044,Garibai,,43.064714458751,-2.48962497972893,,,0,
9921,3177,Gudari,,43.2199216103192,-2.73621579659356,,,0,
9922,1035,Gran Vía 79 Viajes Ecuador,,43.2645694776151,-2.94273696494061,,,0,
9923,3841,Natxitua,,43.3811236165301,-2.61387100203802,,,0,
9924,3645,Berriz - Olakueta,,43.1686251750465,-2.572509636836,,,0,
9925,5520,San Mamés,,43.3500597386729,-3.09597242768792,,,0,
9926,4235,Lambarri,,43.2062942069644,-3.08343483041467,,,0,
9927,5533,Uarka,,43.318834574593,-2.65436026650257,,,0,
9928,4204,Las Mercedes Aparkalekua / Aparcamiento,,43.3280392342459,-3.01172480724873,,,0,
9929,4246,Euskadi Plaza,,43.2124710423965,-3.09560657829503,,,0,
9930,3887,Gurutziaga,,43.1279704130427,-2.53949143597941,,,0,
9931,5123,Dobaran,,43.366435073893,-2.92265686597359,,,0,
9932,4853,Bide Zabala Sukarrieta,,43.3962974188886,-2.69811347832938,,,0,
9933,3417,Zerrabe,,43.1063351054203,-3.04496836003944,,,0,
9934,4603,San Bartolomé Chakala,,43.176125157446,-2.90240290029314,,,0,
9935,5129,Aita Gotzon Metro Urduliz,,43.3777267677698,-2.95602210442648,,,0,
9936,5477,Akiñena,,43.1832958998562,-2.66259729231227,,,0,
9937,3768,Olatzar,,43.1524335362737,-2.87054441981908,,,0,
9938,3548,Kareaga Goikoa 52 Udaletxea / Ayuntamiento,,43.2353526955412,-2.89136733186403,,,0,
9939,9015,Triano,,43.2955943782286,-3.06823096705437,,,0,
9940,0815,Autonomía 61 Lantik,,43.2578630479044,-2.94818070296649,,,0,
9941,4486,Goiko Errota,,43.4247399784744,-2.90104821722588,,,0,
9942,3345,Lutxana Eliza / Iglesia,,43.2906145727457,-2.97933549386162,,,0,
9943,4527,Dokaitz / Donagarai,,43.2133118178714,-2.53799872874086,,,0,
9944,5506,Aldanondo Elkartegia,,43.2414781072989,-2.99484803459897,,,0,
9946,1043,Lutxana Ribera De Elorrieta,,43.2883970406589,-2.96911758569986,,,0,
9947,3119,Trañabarren,,43.1667943647421,-2.61061243759252,,,0,
9948,5016,Udaletxea / Ayuntamiento,,43.3104669445721,-3.05721091060921,,,0,
9949,3346,Buen Pastor 76,,43.2901367025688,-2.97656211670803,,,0,
9950,3777,Undarraga,,43.1391628679321,-2.81082918193903,,,0,
9951,3796,Uriondo,,43.1625524839809,-2.88516377032262,,,0,
9952,4788,El Pobal,,43.2999422890464,-3.12393755817002,,,0,
9953,4197,San Martin Trinitarios,,43.3539811231115,-3.01297549852407,,,0,
9954,4294,Ibinaga,,43.3934976240188,-2.63283922882649,,,0,
9955,3880,San Pío X,,43.1306442731032,-2.54556132712496,,,0,
9956,4928,Causo,,43.2999243866044,-3.02703253372412,,,0,
9957,1036,Santa Marina Ospitalea,,43.2623088061399,-2.8830674006886,,,0,
9958,4619,Gerekiz,,43.2999276582696,-2.74001734729363,,,0,
9959,3281,Urgoiti Geltokia / Estación,,43.2101322155363,-2.88827090030468,,,0,
9960,4090,Azkarai,,43.1881799266163,-3.04512524552582,,,0,
9962,1041,Las Delicias,,43.2550986214291,-2.97194394101716,,,0,
9963,5551,Iturritxu Komentua / Convento,,43.2670898260428,-2.50000949560978,,,0,
9964,5070,Sertutxa,,43.3816504704591,-2.97922855370291,,,0,
9965,4213,Amaia 29 Anbulatorioa,,43.3238342984672,-3.00841870344078,,,0,
9966,5460,Elejalde,,43.3341447485392,-2.67677344009721,,,0,
9968,9011,El Campillo San Miguel,,43.3084838136661,-3.07654347038087,,,0,
9969,4338,Kizkibil Vista Alegre,,43.263287066048,-2.80242603520143,,,0,
9970,4689,Llona Cruce Meñaka,,43.3444932466126,-2.81542851291861,,,0,
9971,5262,Islabe,,43.3084658527312,-2.88279301403691,,,0,
9972,3757,Olabarri,,43.1031548183214,-2.75121234687592,,,0,
9973,4098,Mazukera,,43.1581636643209,-3.10552949348018,,,0,
9974,4901,Aspaldiko Egoitza / Residencia,,43.3200127246028,-3.03070380936344,,,0,
9975,4260,Artxube,,43.2008367384933,-3.07094622339157,,,0,
9976,5140,Institutua / Instituto,,43.19133566902,-3.1907930752976,,,0,
9977,4019,Udaletxea,,43.1937443496653,-2.61145772748008,,,0,
9978,5448,Teknologia - Parkea Itp,,43.2916796168905,-2.85748100441509,,,0,
9979,3198,Zulueta,,43.3357820925872,-2.49811914843779,,,0,
9981,0528,Atxuri 3,,43.2553456728995,-2.9223564303462,,,0,
9982,5120,Brioketenes,,43.369994972623,-2.94280846146668,,,0,
9983,1024,Egirletagoikoa Gasolindegia / Gasolinera,,43.2745734130082,-2.9030864416733,,,0,
9984,5015,Urioste,,43.3095059682718,-3.04032797524396,,,0,
9985,3599,Etxetxubarri Mikel Deuna,,43.4196710893248,-2.7375021478566,,,0,
9986,3459,Gorostiola,,43.1602348839155,-3.02578065446168,,,0,
9987,4186,Zugazarte 35 Reparadoras,,43.3314699209508,-3.01224342205095,,,0,
9988,4649,Elexalde,,43.2924620600156,-2.70783606491348,,,0,
9989,3292,Aixarte Bekoa Ikastola,,43.2042922901119,-2.89262067140881,,,0,
9990,5150,Iturralde,,43.1051845775593,-2.58297170496517,,,0,
9991,4200,Bolue 3,,43.3505057813957,-3.0086562139483,,,0,
9993,4746,Las Acacias,,43.3203852319371,-3.12979976282673,,,0,
9994,4253,Olabarrieta Las Jarretas,,43.2097387098467,-3.04106582235631,,,0,
9995,5307,Sakoni,,43.2997121659285,-2.95784311365627,,,0,
9996,4373,Modesene Hilerria / Cementerio,,43.3555046289941,-2.91166366049819,,,0,
9997,4201,Arene 22,,43.3484304127135,-3.00585998549152,,,0,
9998,3791,Elorrebieta,,43.1703659329622,-2.89644524908709,,,0,
9999,4353,Gaztelu,,43.2717187738633,-2.78414403651471,,,0,
10000,5557,Teknologia - Parkea Itp,,43.2914102450988,-2.85809798813021,,,0,
10001,4570,Olabe,,43.2834900939123,-2.63222357387474,,,0,
10002,4088,Zaldu Pilotalekua / Frontón,,43.1763294578626,-3.03192806620886,,,0,
10003,3176,La Tejera,,43.2187381721371,-2.7396991622251,,,0,
10004,4656,Astelarra,,43.2821344986502,-2.68586341425713,,,0,
10005,4971,Antonio Alzaga 19,,43.3231366076725,-3.03354208973479,,,0,
10006,4917,Ugarte,,43.2918312091834,-3.01604555315317,,,0,
10007,1032,Etxearte,,43.2646118506532,-2.88997545912039,,,0,
10008,4598,Pulealde,,43.347588305904,-2.80323231970599,,,0,
10009,3172,San Miguel,,43.218182092861,-2.73050545067816,,,0,
10010,3789,Santa Krutz,,43.161145645644,-2.88301744239071,,,0,
10011,3549,Gernika 8 Abaro,,43.223585607438,-2.88867090173862,,,0,
10012,3790,Arbildu,,43.1636763037331,-2.88790475064553,,,0,
10014,4216,Bidezabal Venancios,,43.3579974926478,-3.00939746612307,,,0,
10015,5087,El Carral,,43.249604051868,-3.15553259014595,,,0,
10016,0840,Plaza Levante Lehendakari Aguirre 172,,43.2817676628235,-2.96282291069933,,,0,
10017,0409,Begoña Basilika,,43.2589682759687,-2.91359191673662,,,0,
10018,4854,Geltokia / Estacion Metro,,43.4019085691035,-2.94654442386414,,,0,
10019,3903,Gipuzkoa Etorbidea 23,,43.1797344549319,-2.49783180505856,,,0,
10020,4348,Astoreka Zabortegia / Vertedero,,43.2785427763242,-2.77407533023717,,,0,
10021,4727,La Bilbaina Arritugane,,43.3202476021535,-2.86216180738143,,,0,
10023,3280,Lepanto Lanbarketa,,43.2127354944498,-2.88929401342678,,,0,
10024,5542,Iturribengoa,,43.3170705400757,-2.98181703555384,,,0,
10025,3585,Landaida Anbulatorioa,,43.3691723829677,-2.99846319379215,,,0,
10026,4673,Zabalondo Industrialdea,,43.3392273253435,-2.86073666996794,,,0,
10027,3999,Soietxe,,43.3351515680781,-2.80233519500055,,,0,
10028,3332,Lutxana Geltokia / Estación,,43.2881464907454,-2.97566305091578,,,0,
10029,5323,Magdalenabidea Zubietakoerrota,,43.3180581900295,-2.96896617095848,,,0,
10030,3178,Gudari,,43.2201310380621,-2.73604990331546,,,0,
10031,5538,Eleizalde,,43.2974693219758,-2.63772750771051,,,0,
10032,4171,Zugazarte 2 Marítimo,,43.3274985732713,-3.01503032038157,,,0,
10033,3395,El Cantón,,43.1222272864439,-3.12593776684328,,,0,
10034,4555,Zubibarri,,43.2344380223445,-2.53165662052933,,,0,
10035,3298,Atxukarro Industrialdea 7 Poessa,,43.2154879154041,-2.89082308382705,,,0,
10038,4679,Elordui,,43.3655330466825,-2.82452590060303,,,0,
10040,3193,San Juan,,43.2187313765423,-2.73050315471028,,,0,
10042,5516,La Cuesta 59,,43.3481104656028,-3.0901825699513,,,0,
10043,3971,La Olla,,43.2913187401992,-3.12946747720518,,,0,
10044,4138,Los Chopos 40,,43.3443379067722,-3.00048783665181,,,0,
10046,3353,Herriko Plaza Los Fueros 1,,43.2965586665269,-2.98624944267074,,,0,
10047,5145,Apatamonasterio,,43.1295392316807,-2.58446530236767,,,0,
10048,3450,Padura Hípika,,43.1627832493403,-3.02579402717911,,,0,
10049,5161,Torre,,43.1024127312521,-2.58096281946825,,,0,
10050,3626,Milloi Gane,,43.3120864755244,-2.48096165087275,,,0,
10051,4749,La Cadena,,43.3305721849272,-3.13517472614593,,,0,
10052,3823,Kaltzada,,43.1320921329622,-2.74498641558645,,,0,
10053,4828,Aranguren,,43.0967869245961,-2.86961083405766,,,0,
10055,3944,Artola,,43.2452382503405,-2.80515376040493,,,0,
10056,4021,Udaletxea,,43.1936902762254,-2.61144453239456,,,0,
10058,9042,Las VIñas,,43.3282331751837,-3.03361877790935,,,0,
10059,0235,Ernesto Erkoreka Plaza Udaletxea / Ayuntamiento,,43.2644767850476,-2.92289917821144,,,0,
10060,1045,Mikoleta,,43.266322039428,-2.89897978448917,,,0,
10061,5564,Buenavista,,43.3206520433914,-3.03072879731027,,,0,
10062,4198,Algortako Etorbidea 59,,43.3512709219161,-3.01144498308267,,,0,
10063,5224,Arangoiti Zalla,,43.2119111015177,-3.1076951769256,,,0,
10064,4852,Bide Zabala Sukarrieta,,43.3972339026929,-2.69812117774758,,,0,
10065,0814,Basurto Ospitalea / Hospital Basurto,,43.2605317105721,-2.9543964108942,,,0,
10066,3970,El Bentorro Arenao,,43.280384362675,-3.13953872741378,,,0,
10067,5146,Martzaa,,43.1228129640967,-2.58703117448829,,,0,
10068,3931,Labeaga,,43.2239221451138,-2.8203060508672,,,0,
10069,5186,San Andres,,43.1737164495182,-2.54662719580535,,,0,
10070,9023,Geltokia / Estación,,43.3137138989497,-2.67673450205161,,,0,
10071,4520,Urtiaga Industrialdea Larzep,,43.1876362257785,-2.52412056303249,,,0,
10072,9037,Billela Torrontegi,,43.373129016714,-2.86067084691121,,,0,
10073,4522,Urtiaga Industrialdea Larzep,,43.1875285251275,-2.52420631210434,,,0,
10074,4975,Capitán Mendizabal 48,,43.3330135047099,-3.03716158213675,,,0,
10075,4028,Gatika,,43.3626006586777,-2.87417210684422,,,0,
10076,5546,Legazpi,,43.3021387636359,-2.97436745949202,,,0,
10078,5459,Agarregane,,43.3461654384869,-2.67990512673194,,,0,
10079,5044,El Kasko Plaza Gran Via,,43.309508107907,-3.00671532850909,,,0,
10080,5004,Antonio Alzaga 46,,43.3232176017482,-3.03370247013267,,,0,
10081,5436,Galbarriatu,,43.2817101308094,-2.89810352395792,,,0,
10082,5226,Ligueti,,43.2153665808033,-3.13548891593294,,,0,
10083,3403,Arrespalditza / Respaldiza,,43.0767048769037,-3.0440273553161,,,0,
10084,5216,La Herrera - Ijalde,,43.2037728255983,-3.17089190095968,,,0,
10085,4880,Miguel De Unamuno Beilatokia / Tanatorio,,43.3145837665776,-3.02259182087026,,,0,
10086,3641,Hormaztegi,,43.1770658685968,-2.58185363714246,,,0,
10087,4474,Intzuntza Gasolindegia / Gasolinera,,43.2096735906946,-2.78202542037413,,,0,
10088,4939,Funikular Kalea Udaletxea / Ayuntamiento,,43.3053964399823,-3.03715770145633,,,0,
10089,4025,Garai,,43.3581327647896,-2.88095632562041,,,0,
10090,4080,Molinar Plaza,,43.1796649281944,-3.0735431989504,,,0,
10091,1062,Iberdrola,,43.2466093756537,-2.98185180332964,,,0,
10092,5157,Axpe,,43.1158932199434,-2.59848473417638,,,0,
10093,4506,Zubia,,43.3605272787528,-2.49934148026535,,,0,
10095,4771,Santelices,,43.3155866024678,-3.12075156338756,,,0,
10096,4040,Gatika,,43.3627449070106,-2.87433224860023,,,0,
10098,4677,Larrauri,,43.3673127500441,-2.81050628562823,,,0,
10099,5208,Las Pedrajas,,43.2039895339167,-3.15976301485581,,,0,
10100,3901,Gipuzkoa Etorbidea 16 San Antonio,,43.183711622657,-2.49921420228644,,,0,
10101,5239,Mendieta Biribilgunea / Rotonda,,43.2119011523798,-2.88326322121058,,,0,
10102,5530,La Cuesta Udaletxea / Ayuntamiento,,43.3458516962072,-3.08842721495871,,,0,
10103,5439,Galbarriatu,,43.281948377582,-2.89778267153401,,,0,
10104,3611,Etxebizker Mikel Deuna,,43.4161175587513,-2.75097909710912,,,0,
10105,5535,Zubiate,,43.3088450628962,-2.64442920900665,,,0,
10107,1042,Luis Briñas Termibus,,43.2608535573591,-2.94890349999669,,,0,
10108,3551,Gernika 53 San Migel,,43.2185052162223,-2.88691959515141,,,0,
10109,3168,San Antonio Elguezabal,,43.1985131400083,-2.7040674916232,,,0,
10110,4875,Ramón Y Cajal Gasolindegia / Gasolinera,,43.3156386014819,-3.0214650674531,,,0,
10111,4737,Zetokiz,,43.2936649681205,-2.57155653246164,,,0,
10112,5555,Arriagane Industrialdea,,43.2279232042009,-2.74963551643446,,,0,
10114,3909,Zubiaurre,,43.1910880647232,-2.50162757420237,,,0,
10116,4129,Portua / Puerto,,43.4080755963292,-2.94440220118826,,,0,
10117,4715,Iturribaltzaga,,43.3462764396148,-2.83930737900176,,,0,
10118,3189,Boroa Ordainlekua / Peaje,,43.2309537439074,-2.75195050475134,,,0,
10119,4176,Algortako Etorb. 32 San Ignacio,,43.3435228008102,-3.00808164504419,,,0,
10120,4071,Molinar Plaza,,43.1798362324485,-3.07321117962161,,,0,
