route_id,service_id,trip_id,direction_id,block_id,shape_id
911,185127,185127,0,,
911,185128,185128,0,,
912,185129,185129,0,,
912,185130,185130,0,,
913,185131,185131,0,,
913,185132,185132,0,,
914,185133,185133,0,,
914,185134,185134,0,,
914,185135,185135,0,,
914,185136,185136,0,,
915,185137,185137,0,,
915,185138,185138,0,,
915,185139,185139,0,,
915,185140,185140,0,,
915,185141,185141,0,,
915,185142,185142,0,,
915,185143,185143,0,,
915,185144,185144,0,,
916,185145,185145,0,,
916,185146,185146,0,,
916,185147,185147,0,,
916,185148,185148,0,,
916,185149,185149,0,,
916,185150,185150,0,,
916,185151,185151,0,,
916,185152,185152,0,,
916,185153,185153,0,,
916,185154,185154,0,,
916,185155,185155,0,,
916,185156,185156,0,,
916,185157,185157,0,,
916,185157,185158,0,,
916,185157,185159,0,,
916,185157,185160,0,,
916,185157,185161,0,,
916,185157,185162,0,,
916,185157,185163,0,,
916,185157,185164,0,,
916,185157,185165,0,,
916,185157,185166,0,,
916,185157,185167,0,,
916,185157,185168,0,,
916,185157,185169,0,,
916,185157,185170,0,,
916,185157,185171,0,,
916,185157,185172,0,,
916,185157,185173,0,,
917,185158,186000,0,,
917,185158,186001,0,,
917,185158,186002,0,,
917,185158,186003,0,,
917,185158,186004,0,,
917,185158,186005,0,,
917,185158,186006,0,,
917,185158,186007,0,,
917,185158,186008,0,,
917,185158,186009,0,,
917,185158,186010,0,,
917,185158,186011,0,,
917,185158,186012,0,,
917,185158,186013,0,,
917,185158,186014,0,,
917,185158,186015,0,,
917,185158,186016,0,,
917,185158,186017,0,,
917,185158,186018,0,,
917,185158,186019,0,,
917,185158,186020,0,,
917,185158,186021,0,,
917,185158,186022,0,,
917,185158,186023,0,,
917,185158,186024,0,,
917,185158,186025,0,,
917,185158,186026,0,,
917,185158,186027,0,,
917,185158,186028,0,,
917,185158,186029,0,,
917,185158,186030,0,,
917,185158,186031,0,,
917,185158,186032,0,,
917,185158,186033,0,,
917,185158,186034,0,,
917,185158,186035,0,,
917,185158,186036,0,,
917,185158,186037,0,,
917,185158,186038,0,,
917,185158,186039,0,,
917,185158,186040,0,,
917,185158,186041,0,,
917,185158,186042,0,,
917,185158,186043,0,,
917,185158,186044,0,,
917,185158,186045,0,,
917,185158,186046,0,,
917,185158,186047,0,,
917,185158,186048,0,,
917,185158,186049,0,,
917,185158,186050,0,,
917,185158,186051,0,,
917,185158,186052,0,,
917,185158,186053,0,,
917,185158,186054,0,,
917,185158,186055,0,,
917,185158,186056,0,,
917,185158,186057,0,,
917,185158,186058,0,,
917,185158,186059,0,,
917,185158,186060,0,,
917,185158,186061,0,,
917,185158,186062,0,,
917,185158,186063,0,,
917,185158,186064,0,,
917,185158,186065,0,,
917,185158,186066,0,,
917,185158,186067,0,,
917,185158,186068,0,,
918,186232,186232,0,,
918,186233,186233,0,,
918,186234,186234,0,,
918,186235,186235,0,,
919,186236,186236,0,,
919,186237,186237,0,,
919,186238,186238,0,,
919,186239,186239,0,,
919,186240,186240,0,,
919,186241,186241,0,,
919,186242,186242,0,,
919,186243,186243,0,,
919,186244,186244,0,,
919,186245,186245,0,,
919,186246,186246,0,,
919,186247,186247,0,,
919,186248,186248,0,,
919,186249,186249,0,,
919,186250,186250,0,,
919,186251,186251,0,,
919,186252,186252,0,,
919,186253,186253,0,,
920,186254,186254,0,,
920,186255,186255,0,,
920,186256,186256,0,,
920,186257,186257,0,,
