trip_id,stop_sequence,arrival_time,departure_time,stop_id
40127,7,19:54:28,19:54:38,36.0
40015,4,19:54:32,19:54:57,5.0
40177,24,19:54:40,19:54:50,41.0
39904,5,19:54:43,19:55:03,24.0
39861,19,19:54:45,19:55:10,6.0
40293,3,19:54:56,19:55:06,40.0
39830,24,19:55:06,19:55:21,25.0
39942,20,19:55:07,19:55:27,37.0
40057,9,19:55:08,19:55:33,10.0
40074,20,19:55:15,19:55:30,21.0
40150,13,19:55:18,19:55:43,12.0
40210,4,19:55:19,19:55:34,3.0
40036,16,19:55:19,19:55:34,17.0
39786,18,19:55:21,19:55:46,8.0
40260,17,19:55:35,19:56:00,12.0
40104,9,19:55:36,19:56:01,8.0
40053,1,19:55:38,19:55:53,27.0
40230,16,19:55:44,19:55:59,33.0
39853,15,19:55:50,19:56:15,10.0
40068,25,19:55:54,19:56:09,3.0
40127,8,19:55:56,19:56:16,35.0
40274,13,19:56:01,19:56:16,14.0
39994,7,19:56:01,19:56:26,19.0
40084,13,19:56:01,19:56:21,15.0
39904,6,19:56:15,19:56:40,23.0
39923,1,19:56:17,19:56:32,51.0
40293,4,19:56:17,19:56:32,39.0
40015,5,19:56:19,19:56:44,6.0
39861,20,19:56:26,19:56:51,5.0
39966,24,19:56:27,19:56:37,1.0
40210,5,19:56:35,19:57:00,4.0
40074,21,19:56:36,19:56:51,22.0
39830,25,19:56:38,19:56:53,26.0
40177,25,19:56:40,19:56:50,42.0
39786,19,19:56:40,19:57:05,7.0
39942,21,19:56:48,19:57:03,38.0
40150,14,19:56:50,19:57:20,13.0
40057,10,19:56:54,19:57:19,11.0
40036,17,19:56:54,19:57:09,18.0
40194,1,19:57:01,19:57:16,2.0
39853,16,19:57:05,19:57:30,9.0
40127,9,19:57:09,19:57:34,34.0
40104,10,19:57:09,19:57:34,9.0
39812,12,19:57:10,19:57:35,13.0
40230,17,19:57:12,19:57:37,34.0
40260,18,19:57:20,19:57:45,11.0
40068,26,19:57:22,19:57:37,2.0
39985,1,19:57:37,19:57:52,42.0
40015,6,19:57:41,19:58:06,7.0
39861,21,19:57:42,19:58:07,4.0
40293,5,19:57:44,19:57:59,38.0
39994,8,19:57:45,19:58:00,18.0
40210,6,19:57:52,19:58:17,5.0
40053,2,19:57:56,19:58:11,26.0
39966,25,19:58:00,19:58:10,51.0
39904,7,19:58:01,19:58:16,22.0
39786,20,19:58:05,19:58:30,6.0
39923,2,19:58:06,19:58:16,1.0
39942,22,19:58:13,19:58:28,39.0
40074,22,19:58:13,19:58:38,23.0
40274,14,19:58:14,19:58:34,15.0
40036,18,19:58:20,19:58:45,19.0
40084,14,19:58:28,19:58:43,14.0
40104,11,19:58:28,19:58:53,10.0
40230,18,19:58:29,19:58:49,35.0
40057,11,19:58:38,19:59:03,12.0
40194,2,19:58:39,19:58:54,3.0
39853,17,19:58:41,19:59:06,8.0
40127,10,19:58:52,19:59:07,33.0
39830,26,19:58:54,19:59:09,27.0
39812,13,19:58:55,19:59:20,12.0
40015,7,19:58:56,19:59:21,8.0
40260,19,19:59:10,19:59:35,10.0
40014,11,20:52:35,20:52:50,17.0
40067,5,20:52:42,20:52:57,21.0
40197,4,20:52:52,20:53:07,25.0
39854,23,20:52:58,20:53:13,40.0
39986,7,20:52:59,20:53:24,6.0
40035,23,20:53:06,20:53:31,5.0
39968,2,20:53:09,20:53:24,41.0
40259,23,20:53:11,20:53:31,24.0
40079,3,20:53:15,20:53:40,4.0
40151,18,20:53:20,20:53:45,7.0
39813,19,20:53:28,20:53:38,36.0
39903,12,20:53:30,20:54:00,13.0
40082,19,20:53:33,20:53:48,20.0
40294,12,20:53:34,20:53:59,11.0
40179,3,20:53:41,20:53:56,2.0
40058,17,20:53:45,20:54:10,9.0
40014,12,20:53:47,20:54:02,16.0
40211,11,20:53:49,20:54:14,32.0
40051,8,20:53:49,20:54:14,9.0
39998,15,20:53:49,20:54:04,16.0
40277,16,20:53:50,20:54:15,13.0
40128,15,20:53:50,20:54:15,32.0
40105,14,20:54:00,20:54:25,11.0
40231,23,20:54:02,20:54:17,2.0
39986,8,20:54:21,20:54:46,7.0
40035,24,20:54:22,20:54:47,4.0
40067,6,20:54:26,20:54:41,20.0
39924,7,20:54:28,20:54:38,36.0
40079,4,20:54:32,20:54:57,5.0
39854,24,20:54:40,20:54:50,41.0
40197,5,20:54:43,20:55:03,24.0
40151,19,20:54:45,20:55:10,6.0
39968,3,20:54:56,20:55:06,40.0
40259,24,20:55:06,20:55:21,25.0
39813,20,20:55:07,20:55:27,37.0
40051,9,20:55:08,20:55:33,10.0
40082,20,20:55:15,20:55:30,21.0
40294,13,20:55:18,20:55:43,12.0
40179,4,20:55:19,20:55:34,3.0
39998,16,20:55:19,20:55:34,17.0
40058,18,20:55:21,20:55:46,8.0
40277,17,20:55:35,20:56:00,12.0
39986,9,20:55:36,20:56:01,8.0
39791,1,20:55:38,20:55:53,27.0
40128,16,20:55:44,20:55:59,33.0
40105,15,20:55:50,20:56:15,10.0
40035,25,20:55:54,20:56:09,3.0
39924,8,20:55:56,20:56:16,35.0
40067,7,20:56:01,20:56:26,19.0
40014,13,20:56:01,20:56:21,15.0
39903,13,20:56:01,20:56:16,14.0
40197,6,20:56:15,20:56:40,23.0
39968,4,20:56:17,20:56:32,39.0
39944,1,20:56:17,20:56:32,51.0
40079,5,20:56:19,20:56:44,6.0
40151,20,20:56:26,20:56:51,5.0
40231,24,20:56:27,20:56:37,1.0
40179,5,20:56:35,20:57:00,4.0
40082,21,20:56:36,20:56:51,22.0
40259,25,20:56:38,20:56:53,26.0
40058,19,20:56:40,20:57:05,7.0
39854,25,20:56:40,20:56:50,42.0
39813,21,20:56:48,20:57:03,38.0
40294,14,20:56:50,20:57:20,13.0
40051,10,20:56:54,20:57:19,11.0
39998,17,20:56:54,20:57:09,18.0
39832,1,20:57:01,20:57:16,2.0
40105,16,20:57:05,20:57:30,9.0
39986,10,20:57:09,20:57:34,9.0
39924,9,20:57:09,20:57:34,34.0
40211,12,20:57:10,20:57:35,13.0
40128,17,20:57:12,20:57:37,34.0
40277,18,20:57:20,20:57:45,11.0
40035,26,20:57:22,20:57:37,2.0
39863,1,20:57:37,20:57:52,42.0
40079,6,20:57:41,20:58:06,7.0
40151,21,20:57:42,20:58:07,4.0
39968,5,20:57:44,20:57:59,38.0
40067,8,20:57:45,20:58:00,18.0
40179,6,20:57:52,20:58:17,5.0
39791,2,20:57:56,20:58:11,26.0
40231,25,20:58:00,20:58:10,51.0
40197,7,20:58:01,20:58:16,22.0
40058,20,20:58:05,20:58:30,6.0
39944,2,20:58:06,20:58:16,1.0
40082,22,20:58:13,20:58:38,23.0
39813,22,20:58:13,20:58:28,39.0
39903,14,20:58:14,20:58:34,15.0
39998,18,20:58:20,20:58:45,19.0
39986,11,20:58:28,20:58:53,10.0
40014,14,20:58:28,20:58:43,14.0
40128,18,20:58:29,20:58:49,35.0
40051,11,20:58:38,20:59:03,12.0
39832,2,20:58:39,20:58:54,3.0
40105,17,20:58:41,20:59:06,8.0
39924,10,20:58:52,20:59:07,33.0
40259,26,20:58:54,20:59:09,27.0
40211,13,20:58:55,20:59:20,12.0
40079,7,20:58:56,20:59:21,8.0
40277,19,20:59:10,20:59:35,10.0
40151,22,20:59:14,20:59:29,3.0
40067,9,20:59:15,20:59:30,17.0
39968,6,20:59:15,20:59:35,37.0
40197,8,20:59:22,20:59:37,21.0
39791,3,20:59:32,20:59:47,25.0
39813,23,20:59:38,20:59:53,40.0
40179,7,20:59:39,21:00:04,6.0
40058,21,20:59:46,21:00:11,5.0
39863,2,20:59:49,21:00:04,41.0
40082,23,20:59:51,21:00:11,24.0
39832,3,20:59:55,21:00:20,4.0
40105,18,21:00:00,21:00:25,7.0
40128,19,21:00:08,21:00:18,36.0
40051,12,21:00:10,21:00:40,13.0
39998,19,21:00:13,21:00:28,20.0
39986,12,21:00:14,21:00:39,11.0
39944,3,21:00:21,21:00:36,2.0
40277,20,21:00:25,21:00:50,9.0
40067,10,21:00:27,21:00:42,16.0
40079,8,21:00:29,21:00:54,9.0
39903,15,21:00:29,21:00:44,16.0
39924,11,21:00:29,21:00:54,32.0
40294,15,21:00:30,21:00:55,32.0
40014,15,21:00:30,21:00:55,13.0
40211,14,21:00:40,21:01:05,11.0
40151,23,21:00:42,21:00:57,2.0
40259,27,21:00:59,21:01:14,28.0
40179,8,21:01:01,21:01:26,7.0
40058,22,21:01:02,21:01:27,4.0
40197,9,21:01:06,21:01:21,20.0
39968,7,21:01:08,21:01:18,36.0
39832,4,21:01:12,21:01:37,5.0
39813,24,21:01:20,21:01:30,41.0
39791,4,21:01:23,21:01:43,24.0
40105,19,21:01:25,21:01:50,6.0
39863,3,21:01:36,21:01:46,40.0
40082,24,21:01:46,21:02:01,25.0
40128,20,21:01:47,21:02:07,37.0
40079,9,21:01:48,21:02:13,10.0
39998,20,21:01:55,21:02:10,21.0
39986,13,21:01:58,21:02:23,12.0
39944,4,21:01:59,21:02:14,3.0
39903,16,21:01:59,21:02:14,17.0
40277,21,21:02:01,21:02:26,8.0
40014,16,21:02:15,21:02:40,12.0
40179,9,21:02:16,21:02:41,8.0
40294,16,21:02:24,21:02:39,33.0
40211,15,21:02:30,21:02:55,10.0
40058,23,21:02:34,21:02:49,3.0
39968,8,21:02:36,21:02:56,35.0
40051,13,21:02:41,21:02:56,14.0
40197,10,21:02:41,21:03:06,19.0
40067,11,21:02:41,21:03:01,15.0
39791,5,21:02:55,21:03:20,23.0
39863,4,21:02:57,21:03:12,39.0
40232,1,21:02:57,21:03:12,51.0
39832,5,21:02:59,21:03:24,6.0
40105,20,21:03:06,21:03:31,5.0
40151,24,21:03:07,21:03:17,1.0
39944,5,21:03:15,21:03:40,4.0
39998,21,21:03:16,21:03:31,22.0
40277,22,21:03:20,21:03:45,7.0
39813,25,21:03:20,21:03:30,42.0
40128,21,21:03:28,21:03:43,38.0
39986,14,21:03:30,21:04:00,13.0
40079,10,21:03:34,21:03:59,11.0
39903,17,21:03:34,21:03:49,18.0
40031,1,21:03:41,21:03:56,2.0
40211,16,21:03:45,21:04:10,9.0
40179,10,21:03:49,21:04:14,9.0
39968,9,21:03:49,21:04:14,34.0
39924,12,21:03:50,21:04:15,13.0
40294,17,21:03:52,21:04:17,34.0
40014,17,21:04:00,21:04:25,11.0
40058,24,21:04:02,21:04:17,2.0
39855,1,21:04:17,21:04:32,42.0
39832,6,21:04:21,21:04:46,7.0
40105,21,21:04:22,21:04:47,4.0
39863,5,21:04:24,21:04:39,38.0
40197,11,21:04:25,21:04:40,18.0
40193,11,17:44:25,17:44:40,18.0
39982,6,17:44:32,17:44:57,5.0
39939,25,17:44:40,17:44:50,51.0
40012,6,17:44:41,17:44:56,22.0
40273,23,17:44:45,17:45:10,6.0
40175,2,17:44:46,17:44:56,1.0
39790,22,17:44:53,17:45:18,23.0
39850,22,17:44:53,17:45:08,39.0
40080,14,17:44:54,17:45:14,15.0
39899,18,17:45:00,17:45:25,19.0
40290,11,17:45:08,17:45:33,10.0
40056,12,17:45:08,17:45:23,14.0
39809,18,17:45:09,17:45:29,35.0
39996,11,17:45:18,17:45:43,12.0
40049,2,17:45:19,17:45:34,3.0
40147,17,17:45:21,17:45:46,8.0
40207,10,17:45:32,17:45:47,33.0
40101,13,17:45:35,17:46:00,12.0
39828,7,17:45:36,17:46:01,8.0
40033,18,17:45:50,17:46:15,10.0
40227,22,17:45:54,17:46:09,3.0
39920,6,17:45:55,17:46:15,37.0
40193,12,17:45:55,17:46:10,17.0
40012,7,17:46:02,17:46:17,21.0
40065,1,17:46:12,17:46:27,25.0
39850,23,17:46:18,17:46:33,40.0
39982,7,17:46:19,17:46:44,6.0
40273,24,17:46:26,17:46:51,5.0
39964,2,17:46:29,17:46:44,41.0
39790,23,17:46:31,17:46:51,24.0
40049,3,17:46:35,17:47:00,4.0
40147,18,17:46:40,17:47:05,7.0
39809,19,17:46:48,17:46:58,36.0
39996,12,17:46:50,17:47:20,13.0
39899,19,17:46:53,17:47:08,20.0
40290,12,17:46:54,17:47:19,11.0
40258,1,17:46:58,17:47:08,28.0
40175,3,17:47:01,17:47:16,2.0
40033,19,17:47:05,17:47:30,9.0
40193,13,17:47:07,17:47:22,16.0
39828,8,17:47:09,17:47:34,9.0
40207,11,17:47:09,17:47:34,32.0
40080,15,17:47:09,17:47:24,16.0
40124,15,17:47:10,17:47:35,32.0
40056,13,17:47:10,17:47:35,13.0
40101,14,17:47:20,17:47:45,11.0
40227,23,17:47:22,17:47:37,2.0
39982,8,17:47:41,17:48:06,7.0
40273,25,17:47:42,17:48:07,4.0
40012,8,17:47:46,17:48:01,20.0
39920,7,17:47:48,17:47:58,36.0
40049,4,17:47:52,17:48:17,5.0
39850,24,17:48:00,17:48:10,41.0
40065,2,17:48:03,17:48:23,24.0
40147,19,17:48:05,17:48:30,6.0
39964,3,17:48:16,17:48:26,40.0
39790,24,17:48:26,17:48:41,25.0
39809,20,17:48:27,17:48:47,37.0
39828,9,17:48:28,17:48:53,10.0
39899,20,17:48:35,17:48:50,21.0
40290,13,17:48:38,17:49:03,12.0
40080,16,17:48:39,17:48:54,17.0
40175,4,17:48:39,17:48:54,3.0
40033,20,17:48:41,17:49:06,8.0
40056,14,17:48:55,17:49:20,12.0
39982,9,17:48:56,17:49:21,8.0
40258,2,17:48:58,17:49:13,27.0
40124,16,17:49:04,17:49:19,33.0
40101,15,17:49:10,17:49:35,10.0
40273,26,17:49:14,17:49:29,3.0
39920,8,17:49:16,17:49:36,35.0
40012,9,17:49:21,17:49:46,19.0
40193,14,17:49:21,17:49:41,15.0
39996,13,17:49:21,17:49:36,14.0
40065,3,17:49:35,17:50:00,23.0
39940,1,17:49:37,17:49:52,51.0
39964,4,17:49:37,17:49:52,39.0
40049,5,17:49:39,17:50:04,6.0
40147,20,17:49:46,17:50:11,5.0
40227,24,17:49:47,17:49:57,1.0
40175,5,17:49:55,17:50:20,4.0
39899,21,17:49:56,17:50:11,22.0
39790,25,17:49:58,17:50:13,26.0
39850,25,17:50:00,17:50:10,42.0
40033,21,17:50:00,17:50:25,7.0
39809,21,17:50:08,17:50:23,38.0
40290,14,17:50:10,17:50:40,13.0
39828,10,17:50:14,17:50:39,11.0
40080,17,17:50:14,17:50:29,18.0
40077,1,17:50:21,17:50:36,2.0
40101,16,17:50:25,17:50:50,9.0
39920,9,17:50:29,17:50:54,34.0
39982,10,17:50:29,17:50:54,9.0
40207,12,17:50:30,17:50:55,13.0
40124,17,17:50:32,17:50:57,34.0
40056,15,17:50:40,17:51:05,11.0
40273,27,17:50:42,17:50:57,2.0
39859,1,17:50:57,17:51:12,42.0
40049,6,17:51:01,17:51:26,7.0
40147,21,17:51:02,17:51:27,4.0
39964,5,17:51:04,17:51:19,38.0
40012,10,17:51:05,17:51:20,18.0
40175,6,17:51:12,17:51:37,5.0
40258,3,17:51:16,17:51:31,26.0
40227,25,17:51:20,17:51:30,51.0
40065,4,17:51:21,17:51:36,22.0
40033,22,17:51:25,17:51:50,6.0
39940,2,17:51:26,17:51:36,1.0
39809,22,17:51:33,17:51:48,39.0
39899,22,17:51:33,17:51:58,23.0
39996,14,17:51:34,17:51:54,15.0
40080,18,17:51:40,17:52:05,19.0
40193,15,17:51:48,17:52:03,14.0
39982,11,17:51:48,17:52:13,10.0
40124,18,17:51:49,17:52:09,35.0
39828,11,17:51:58,17:52:23,12.0
40077,2,17:51:59,17:52:14,3.0
40101,17,17:52:01,17:52:26,8.0
39920,10,17:52:12,17:52:27,33.0
39790,26,17:52:14,17:52:29,27.0
40207,13,17:52:15,17:52:40,12.0
40049,7,17:52:16,17:52:41,8.0
40056,16,17:52:30,17:52:55,10.0
40147,22,17:52:34,17:52:49,3.0
39964,6,17:52:35,17:52:55,37.0
40012,11,17:52:35,17:52:50,17.0
40065,5,17:52:42,17:52:57,21.0
40258,4,17:52:52,17:53:07,25.0
39809,23,17:52:58,17:53:13,40.0
40175,7,17:52:59,17:53:24,6.0
40033,23,17:53:06,17:53:31,5.0
39859,2,17:53:09,17:53:24,41.0
39899,23,17:53:11,17:53:31,24.0
40077,3,17:53:15,17:53:40,4.0
40101,18,17:53:20,17:53:45,7.0
40124,19,17:53:28,17:53:38,36.0
39828,12,17:53:30,17:54:00,13.0
40080,19,17:53:33,17:53:48,20.0
39982,12,17:53:34,17:53:59,11.0
39940,3,17:53:41,17:53:56,2.0
40056,17,17:53:45,17:54:10,9.0
40012,12,17:53:47,17:54:02,16.0
39996,15,17:53:49,17:54:04,16.0
40049,8,17:53:49,17:54:14,9.0
39920,11,17:53:49,17:54:14,32.0
40193,16,17:53:50,17:54:15,13.0
40290,15,17:53:50,17:54:15,32.0
40207,14,17:54:00,17:54:25,11.0
40147,23,17:54:02,17:54:17,2.0
40175,8,17:54:21,17:54:46,7.0
40033,24,17:54:22,17:54:47,4.0
40065,6,17:54:26,17:54:41,20.0
39964,7,17:54:28,17:54:38,36.0
40077,4,17:54:32,17:54:57,5.0
39809,24,17:54:40,17:54:50,41.0
40258,5,17:54:43,17:55:03,24.0
40101,19,17:54:45,17:55:10,6.0
39859,3,17:54:56,17:55:06,40.0
39899,24,17:55:06,17:55:21,25.0
40124,20,17:55:07,17:55:27,37.0
40049,9,17:55:08,17:55:33,10.0
40080,20,17:55:15,17:55:30,21.0
39982,13,17:55:18,17:55:43,12.0
39996,16,17:55:19,17:55:34,17.0
39940,4,17:55:19,17:55:34,3.0
40056,18,17:55:21,17:55:46,8.0
40193,17,17:55:35,17:56:00,12.0
40175,9,17:55:36,17:56:01,8.0
39789,1,17:55:38,17:55:53,27.0
40290,16,17:55:44,17:55:59,33.0
40207,15,17:55:50,17:56:15,10.0
40033,25,17:55:54,17:56:09,3.0
39964,8,17:55:56,17:56:16,35.0
39828,13,17:56:01,17:56:16,14.0
40012,13,17:56:01,17:56:21,15.0
40065,7,17:56:01,17:56:26,19.0
40258,6,17:56:15,17:56:40,23.0
39859,4,17:56:17,17:56:32,39.0
40228,1,17:56:17,17:56:32,51.0
40077,5,17:56:19,17:56:44,6.0
40059,1,18:55:38,18:55:53,27.0
39965,16,18:55:44,18:55:59,33.0
40176,15,18:55:50,18:56:15,10.0
39995,25,18:55:54,18:56:09,3.0
40229,8,18:55:56,18:56:16,35.0
40076,13,18:56:01,18:56:21,15.0
40257,13,18:56:01,18:56:16,14.0
40030,7,18:56:01,18:56:26,19.0
40275,6,18:56:15,18:56:40,23.0
40149,4,18:56:17,18:56:32,39.0
40126,1,18:56:17,18:56:32,51.0
40085,5,18:56:19,18:56:44,6.0
39983,20,18:56:26,18:56:51,5.0
40291,24,18:56:27,18:56:37,1.0
39811,5,18:56:35,18:57:00,4.0
40010,21,18:56:36,18:56:51,22.0
40192,25,18:56:38,18:56:53,26.0
40208,25,18:56:40,18:56:50,42.0
40050,19,18:56:40,18:57:05,7.0
39921,21,18:56:48,18:57:03,38.0
39860,14,18:56:50,18:57:20,13.0
39785,10,18:56:54,18:57:19,11.0
40069,17,18:56:54,18:57:09,18.0
39901,1,18:57:01,18:57:16,2.0
40176,16,18:57:05,18:57:30,9.0
39852,10,18:57:09,18:57:34,9.0
40229,9,18:57:09,18:57:34,34.0
39941,12,18:57:10,18:57:35,13.0
39965,17,18:57:12,18:57:37,34.0
39831,18,18:57:20,18:57:45,11.0
39995,26,18:57:22,18:57:37,2.0
40103,1,18:57:37,18:57:52,42.0
40085,6,18:57:41,18:58:06,7.0
39983,21,18:57:42,18:58:07,4.0
40149,5,18:57:44,18:57:59,38.0
40030,8,18:57:45,18:58:00,18.0
39811,6,18:57:52,18:58:17,5.0
40059,2,18:57:56,18:58:11,26.0
40291,25,18:58:00,18:58:10,51.0
40275,7,18:58:01,18:58:16,22.0
40050,20,18:58:05,18:58:30,6.0
40126,2,18:58:06,18:58:16,1.0
40010,22,18:58:13,18:58:38,23.0
39921,22,18:58:13,18:58:28,39.0
40257,14,18:58:14,18:58:34,15.0
40069,18,18:58:20,18:58:45,19.0
40076,14,18:58:28,18:58:43,14.0
39852,11,18:58:28,18:58:53,10.0
39965,18,18:58:29,18:58:49,35.0
39785,11,18:58:38,18:59:03,12.0
39901,2,18:58:39,18:58:54,3.0
40176,17,18:58:41,18:59:06,8.0
40229,10,18:58:52,18:59:07,33.0
40192,26,18:58:54,18:59:09,27.0
39941,13,18:58:55,18:59:20,12.0
40085,7,18:58:56,18:59:21,8.0
39831,19,18:59:10,18:59:35,10.0
39983,22,18:59:14,18:59:29,3.0
40030,9,18:59:15,18:59:30,17.0
40149,6,18:59:15,18:59:35,37.0
40275,8,18:59:22,18:59:37,21.0
40059,3,18:59:32,18:59:47,25.0
39921,23,18:59:38,18:59:53,40.0
39811,7,18:59:39,19:00:04,6.0
40050,21,18:59:46,19:00:11,5.0
40103,2,18:59:49,19:00:04,41.0
40010,23,18:59:51,19:00:11,24.0
39901,3,18:59:55,19:00:20,4.0
40176,18,19:00:00,19:00:25,7.0
39965,19,19:00:08,19:00:18,36.0
39785,12,19:00:10,19:00:40,13.0
40069,19,19:00:13,19:00:28,20.0
39852,12,19:00:14,19:00:39,11.0
40126,3,19:00:21,19:00:36,2.0
39831,20,19:00:25,19:00:50,9.0
40030,10,19:00:27,19:00:42,16.0
40085,8,19:00:29,19:00:54,9.0
40229,11,19:00:29,19:00:54,32.0
40257,15,19:00:29,19:00:44,16.0
40076,15,19:00:30,19:00:55,13.0
39860,15,19:00:30,19:00:55,32.0
39941,14,19:00:40,19:01:05,11.0
39983,23,19:00:42,19:00:57,2.0
40192,27,19:00:59,19:01:14,28.0
39811,8,19:01:01,19:01:26,7.0
40050,22,19:01:02,19:01:27,4.0
40275,9,19:01:06,19:01:21,20.0
40149,7,19:01:08,19:01:18,36.0
39901,4,19:01:12,19:01:37,5.0
39921,24,19:01:20,19:01:30,41.0
40059,4,19:01:23,19:01:43,24.0
40176,19,19:01:25,19:01:50,6.0
40103,3,19:01:36,19:01:46,40.0
40010,24,19:01:46,19:02:01,25.0
39965,20,19:01:47,19:02:07,37.0
40085,9,19:01:48,19:02:13,10.0
40069,20,19:01:55,19:02:10,21.0
39852,13,19:01:58,19:02:23,12.0
40257,16,19:01:59,19:02:14,17.0
40126,4,19:01:59,19:02:14,3.0
39831,21,19:02:01,19:02:26,8.0
40076,16,19:02:15,19:02:40,12.0
39811,9,19:02:16,19:02:41,8.0
39860,16,19:02:24,19:02:39,33.0
39941,15,19:02:30,19:02:55,10.0
40050,23,19:02:34,19:02:49,3.0
40149,8,19:02:36,19:02:56,35.0
40030,11,19:02:41,19:03:01,15.0
40275,10,19:02:41,19:03:06,19.0
39785,13,19:02:41,19:02:56,14.0
40059,5,19:02:55,19:03:20,23.0
40292,1,19:02:57,19:03:12,51.0
40103,4,19:02:57,19:03:12,39.0
39901,5,19:02:59,19:03:24,6.0
40176,20,19:03:06,19:03:31,5.0
39983,24,19:03:07,19:03:17,1.0
40126,5,19:03:15,19:03:40,4.0
40069,21,19:03:16,19:03:31,22.0
39921,25,19:03:20,19:03:30,42.0
39831,22,19:03:20,19:03:45,7.0
39965,21,19:03:28,19:03:43,38.0
39852,14,19:03:30,19:04:00,13.0
40085,10,19:03:34,19:03:59,11.0
40257,17,19:03:34,19:03:49,18.0
39993,1,19:03:41,19:03:56,2.0
39941,16,19:03:45,19:04:10,9.0
40149,9,19:03:49,19:04:14,34.0
39811,10,19:03:49,19:04:14,9.0
40229,12,19:03:50,19:04:15,13.0
39860,17,19:03:52,19:04:17,34.0
40076,17,19:04:00,19:04:25,11.0
40050,24,19:04:02,19:04:17,2.0
40209,1,19:04:17,19:04:32,42.0
39901,6,19:04:21,19:04:46,7.0
40176,21,19:04:22,19:04:47,4.0
40103,5,19:04:24,19:04:39,38.0
40275,11,19:04:25,19:04:40,18.0
40126,6,19:04:32,19:04:57,5.0
39983,25,19:04:40,19:04:50,51.0
40059,6,19:04:41,19:04:56,22.0
39831,23,19:04:45,19:05:10,6.0
40292,2,19:04:46,19:04:56,1.0
40069,22,19:04:53,19:05:18,23.0
39965,22,19:04:53,19:05:08,39.0
39785,14,19:04:54,19:05:14,15.0
40257,18,19:05:00,19:05:25,19.0
39811,11,19:05:08,19:05:33,10.0
40030,12,19:05:08,19:05:23,14.0
39860,18,19:05:09,19:05:29,35.0
40085,11,19:05:18,19:05:43,12.0
39993,2,19:05:19,19:05:34,3.0
39941,17,19:05:21,19:05:46,8.0
40149,10,19:05:32,19:05:47,33.0
40229,13,19:05:35,19:06:00,12.0
39901,7,19:05:36,19:06:01,8.0
40076,18,19:05:50,19:06:15,10.0
40176,22,19:05:54,19:06:09,3.0
40103,6,19:05:55,19:06:15,37.0
40275,12,19:05:55,19:06:10,17.0
40059,7,19:06:02,19:06:17,21.0
40011,1,19:06:12,19:06:27,25.0
39965,23,19:06:18,19:06:33,40.0
40126,7,19:06:19,19:06:44,6.0
39831,24,19:06:26,19:06:51,5.0
40209,2,19:06:29,19:06:44,41.0
40069,23,19:06:31,19:06:51,24.0
39993,3,19:06:35,19:07:00,4.0
39941,18,19:06:40,19:07:05,7.0
39860,19,19:06:48,19:06:58,36.0
40085,12,19:06:50,19:07:20,13.0
40257,19,19:06:53,19:07:08,20.0
39811,12,19:06:54,19:07:19,11.0
40195,1,19:06:58,19:07:08,28.0
40292,3,19:07:01,19:07:16,2.0
40076,19,19:07:05,19:07:30,9.0
40275,13,19:07:07,19:07:22,16.0
39901,8,19:07:09,19:07:34,9.0
39785,15,19:07:09,19:07:24,16.0
40149,11,19:07:09,19:07:34,32.0
39852,15,19:07:10,19:07:35,32.0
39861,22,19:59:14,19:59:29,3.0
40293,6,19:59:15,19:59:35,37.0
39994,9,19:59:15,19:59:30,17.0
39904,8,19:59:22,19:59:37,21.0
40053,3,19:59:32,19:59:47,25.0
39942,23,19:59:38,19:59:53,40.0
40210,7,19:59:39,20:00:04,6.0
39786,21,19:59:46,20:00:11,5.0
39985,2,19:59:49,20:00:04,41.0
40074,23,19:59:51,20:00:11,24.0
40194,3,19:59:55,20:00:20,4.0
39853,18,20:00:00,20:00:25,7.0
40230,19,20:00:08,20:00:18,36.0
40057,12,20:00:10,20:00:40,13.0
40036,19,20:00:13,20:00:28,20.0
40104,12,20:00:14,20:00:39,11.0
39923,3,20:00:21,20:00:36,2.0
40260,20,20:00:25,20:00:50,9.0
39994,10,20:00:27,20:00:42,16.0
40274,15,20:00:29,20:00:44,16.0
40015,8,20:00:29,20:00:54,9.0
40127,11,20:00:29,20:00:54,32.0
40084,15,20:00:30,20:00:55,13.0
40150,15,20:00:30,20:00:55,32.0
39812,14,20:00:40,20:01:05,11.0
39861,23,20:00:42,20:00:57,2.0
39830,27,20:00:59,20:01:14,28.0
40210,8,20:01:01,20:01:26,7.0
39786,22,20:01:02,20:01:27,4.0
39904,9,20:01:06,20:01:21,20.0
40293,7,20:01:08,20:01:18,36.0
40194,4,20:01:12,20:01:37,5.0
39942,24,20:01:20,20:01:30,41.0
40053,4,20:01:23,20:01:43,24.0
39853,19,20:01:25,20:01:50,6.0
39985,3,20:01:36,20:01:46,40.0
40074,24,20:01:46,20:02:01,25.0
40230,20,20:01:47,20:02:07,37.0
40015,9,20:01:48,20:02:13,10.0
40036,20,20:01:55,20:02:10,21.0
40104,13,20:01:58,20:02:23,12.0
39923,4,20:01:59,20:02:14,3.0
40274,16,20:01:59,20:02:14,17.0
40260,21,20:02:01,20:02:26,8.0
40084,16,20:02:15,20:02:40,12.0
40210,9,20:02:16,20:02:41,8.0
40150,16,20:02:24,20:02:39,33.0
39812,15,20:02:30,20:02:55,10.0
39786,23,20:02:34,20:02:49,3.0
40293,8,20:02:36,20:02:56,35.0
39904,10,20:02:41,20:03:06,19.0
40057,13,20:02:41,20:02:56,14.0
